Anunciante,Marca,Modelo,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Segmento,Cor,Tipo de cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Tracção,Garantia de Stand (incl. no preço),Livro de Revisões completo,Não fumador,2º Chave,Condição,Preco,ID Anuncio,Data Anuncio,Link,Versão,Valor Fixo,Possibilidade de financiamento,Origem,Emissões CO2,Consumo Urbano,Consumo Extra Urbano,VIN,IVA Discriminado,Registo(s),Sub-modelo,Inspecção válida até,IUC,Garantia de Fábrica até,Consumo Combinado,Bateria,Autonomia Máxima,Capacidade da bateria,Autonomia,Consumo,ou até,Site,Portugal,Data
Profissional,Peugeot,308,Diesel,Março,2016,66 000 km,1 560 cm3,109 cv,Utilitário,Branco,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,13 450,8092065450,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-308-ID8PDtSG.html,,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Alfa Romeo,MiTo,Diesel,Março,2018,113 954 km,1 248 cm3,95 cv,Utilitário,Preto,,Manual,,3,5,,,18 Meses,Sim,,Sim,Usados,13 490,8091621438,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/alfa-romeo-mito-1-3-jtdm-urban-ID8PBCnc.html,1.3 JTDM Urban,Sim,Sim,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,SEAT,Ibiza,Gasolina,Maio,2015,83 000 km,1 198 cm3,70 cv,Citadino,Cinzento,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,36 Meses,,,,Usados,10 990,8091621759,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-2-12v-style-ID8PBCsn.html,1.2 12V Style,Sim,Sim,,125 g/km,"7,10 l/100km","4,40 l/100km",Mostrar VIN,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Ford,Fiesta,Diesel,Outubro,2017,91 249 km,1 499 cm3,85 cv,Utilitário,Cinzento,,Manual,,5,5,,,18 Meses,Sim,,Sim,Usados,14 490,8091279440,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/ford-fiesta-1-5-tdci-titanium-ID8PAbp6.html,1.5 TDCi Titanium,Sim,Sim,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Peugeot,208,Gasolina,Setembro,2015,114 904 km,1 199 cm3,110 cv,Citadino,Preto,,Manual,,5,5,,,18 Meses,,Sim,Sim,Usados,13 450,8091554567,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-gt-line-ID8PBkYD.html,1.2 PureTech GT Line,,Sim,,,,,Mostrar VIN,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Hyundai,i20,Diesel,Setembro,2017,173 000 km,1 120 cm3,75 cv,Citadino,Branco,,Manual,6,5,5,,Tracção dianteira,18 Meses,,,Sim,Usados,10 950,8090611959,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-i20-1-1-crdi-comfort-ID8PxnLh.html,1.1 CRDi Comfort,Sim,Sim,Nacional,103 g/km,"4,90 l/100km","3,40 l/100km",Mostrar VIN,Sim,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,VW,Golf Variant,Diesel,Novembro,2017,235 605 km,1 598 cm3,115 cv,Carrinha,Cinzento,,Manual,,5,5,,,18 Meses,Sim,,Sim,Usados,12 480,8091401854,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-confortline-ID8PAHfv.html,1.6 TDi Confortline,Sim,Sim,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Renault,Mégane Sport Tourer,Diesel,Dezembro,2018,222 875 km,1 461 cm3,110 cv,Carrinha,Azul,,Manual,,5,5,,,18 Meses,Sim,,Sim,Usados,13 990,8091736263,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-dci-gt-line-ID8PC6fd.html,1.5 dCi GT Line,Sim,Sim,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Fiat,500,Gasolina,Maio,2017,112 400 km,1 242 cm3,69 cv,Utilitário,Branco,Metalizado,Manual,5,3,4,Classe 1,,18 Meses,,,,Usados,10 850,8092000659,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500-1-2-lounge-ID8PDd1F.html,1.2 Lounge,,Sim,,,,,,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Fiat,500C,Gasolina,Dezembro,2019,82 800 km,1 242 cm3,69 cv,Cabrio,Branco,,Manual,5,2,4,Classe 1,,18 Meses,,,Sim,Usados,13 750,8091901009,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500c-1-2-lounge-s-s-ID8PCN6p.html,1.2 Lounge S&S,Sim,Sim,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Particular,Renault,Clio,Diesel,Julho,2019,69 512 km,1 461 cm3,100 cv,Citadino,Branco,,Manual,,5,,,,,,,,Usados,15 000,8091414619,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-blue-dci-limited-ID8PAKzp.html,1.5 Blue dCi Limited,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,BMW,218 Active Tourer,Diesel,Abril,2015,161 000 km,1 995 cm3,150 cv,Monovolume,Azul,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,18 Meses,,Sim,Sim,Usados,14 900,8091988645,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-218-active-tourer-d-advantage-ID8PD9TT.html,d Advantage,Sim,Sim,Nacional,,,,,,2,Série 2,23 Abril 2024,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,SEAT,Ibiza,Diesel,Julho,2014,155 000 km,1 199 cm3,75 cv,Utilitário,Branco,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,18 Meses,,,Sim,Usados,10 500,8089918285,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-2-tdi-style-ID8PutiZ.html,1.2 TDi Style,Sim,Sim,Importado,99 g/km,"4,60 l/100km","3,30 l/100km",Mostrar VIN,,2,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,VW,Golf Variant,Diesel,Fevereiro,2018,180 000 km,1 598 cm3,115 cv,Carrinha,Branco,Mate,Manual,,5,,,,18 Meses,Sim,Sim,Sim,Usados,13 990,8090340337,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-confortline-ID8Pvf6h.html,1.6 TDi Confortline,Sim,Sim,Importado,,"4,70 l/100km",,Mostrar VIN,,1,,1 Fevereiro 2024,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,SEAT,Ibiza,Diesel,Setembro,2019,58 330 km,1 598 cm3,95 cv,Citadino,Azul,,Manual,,5,5,,,36 Meses,,,,Usados,14 950,8091624335,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-6-tdi-reference-ID8PBD7W.html,1.6 TDI Reference,Sim,Sim,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Peugeot,108,Gasolina,Fevereiro,2021,75 659 km,998 cm3,69 cv,Citadino,Cinzento,Metalizado,Manual,,5,5,Classe 1,,18 Meses,,Sim,Sim,Usados,10 390,8091825821,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-108-1-0-vti-style-ID8PCtxH.html,1.0 VTi Style,,Sim,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Citroën,C4 Cactus,Gasolina,Novembro,2019,100 364 km,1 199 cm3,110 cv,Utilitário,Preto,Metalizado,Manual,,5,5,Classe 1,,18 Meses,,Sim,Sim,Usados,12 990,8091839765,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c4-cactus-1-2-puretech-origins-ID8PCxaB.html,1.2 PureTech Origins,,Sim,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Opel,Astra,Gasolina,Maio,2019,68 783 km,999 cm3,105 cv,Utilitário,Preto,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,14 700,8092037005,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-astra-1-0-innovation-s-s-ID8PDmtT.html,1.0 Innovation S/S,Sim,Sim,Nacional,134 g/km,"5,50 l/100km","4,10 l/100km",,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,VW,Golf Variant,Diesel,Outubro,2018,230 000 km,1 598 cm3,115 cv,Carrinha,Preto,,Manual,5,5,5,Classe 1,Tracção dianteira,18 Meses,,,Sim,Usados,9 980,8091566127,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-trendline-ID8PBnZ5.html,1.6 TDi Trendline,,Sim,Nacional,129 g/km,,,Mostrar VIN,,,,31 Outubro 2024,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,SEAT,Ibiza,Gasolina,Junho,2021,57 448 km,999 cm3,80 cv,Carrinha,Cinzento,,Manual,,5,5,,,36 Meses,,,,Usados,14 990,8090834132,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-0-mpi-style-ID8PyjyI.html,1.0 MPI Style,,Sim,Nacional,,,,Mostrar VIN,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Renault,Clio Sport Tourer,Diesel,Maio,2018,113 087 km,1 461 cm3,90 cv,Carrinha,Branco,,Manual,5,5,5,Classe 1,Tracção dianteira,24 Meses,,,Sim,Usados,14 900,8091546489,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-sport-tourer-1-5-dci-gt-line-ID8PBiSl.html,1.5 dCi GT Line,Sim,Sim,Nacional,82 g/km,,,Mostrar VIN,,1,,,154 €,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Peugeot,208,Gasolina,Março,2017,121 000 km,1 199 cm3,110 cv,Utilitário,Branco,,Automática,,5,5,,,18 Meses,,Sim,Sim,Usados,15 000,8091819948,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-puretech-110-stop-start-eat6-signature-ID8PCs0Y.html,PureTech 110 Stop & Start EAT6 Signature,Sim,,Importado,104 g/km,,,Mostrar VIN,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Citroën,C3,Diesel,Novembro,2019,70 000 km,1 499 cm3,102 cv,Citadino,Branco,,Manual,,5,5,,,18 Meses,Sim,Sim,,Usados,13 900,8091365325,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c3-1-5-bluehdi-feel-business-ID8PAxKl.html,1.5 BlueHDi Feel Business,Sim,,Importado,,,,,Sim,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Fiat,500C,Gasolina,Junho,2019,40 000 km,1 242 cm3,69 cv,Cabrio,Preto,Metalizado,Manual,,2,5,,,18 Meses,Sim,Sim,Sim,Usados,14 899,8087701769,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500c-1-2-collezione-s-s-ID8PlaGJ.html,1.2 Collezione S&S,,,,,"6,20 l/100km",,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Ford,Fiesta,Gasolina,Novembro,2017,126 000 km,1 084 cm3,85 cv,Citadino,Outra,,Manual,,5,5,,,18 Meses,,Sim,,Usados,12 000,8090769411,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/ford-fiesta-1-1-ti-vct-business-ID8Py2IP.html,1.1 Ti-VCT Business,Sim,Sim,Importado,,,,Mostrar VIN,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Fiat,500L,Diesel,Maio,2014,129 000 km,1 598 cm3,105 cv,Monovolume,Branco,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,18 Meses,,Sim,Sim,Usados,12 950,8091729024,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500l-1-6-mj-trekking-s-s-ID8PC4ms.html,1.6 MJ Trekking S&S,,Sim,Nacional,,,,,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Toyota,Auris Touring Sports,Diesel,Maio,2017,146 000 km,1 364 cm3,90 cv,Carrinha,Preto,Metalizado,Manual,6,5,5,Classe 1,,36 Meses,Sim,Sim,Sim,Usados,13 999,8091918494,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-auris-touring-sports-1-4-d-4d-comfort-ID8PCREq.html,1.4 D-4D Comfort,,Sim,Nacional,,,,,,,,,,1 Janeiro 0001,,,,,,,,StandVirtual,Yes,2024-03-16
Particular,Volvo,V40 Cross Country,Diesel,Dezembro,2014,159 000 km,1 560 cm3,115 cv,Sedan,Preto,Metalizado,Automática,6,5,5,Classe 1,Tracção dianteira,,Sim,,Sim,Usados,14 590,8089628482,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-v40-cross-country-d2-powershift-ID8PtfUK.html,D2 Powershift,,,,108 g/km,"4,50 l/100km","3,90 l/100km",,,,,,145 €,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Nissan,Micra,Gasolina,Outubro,2019,59 873 km,898 cm3,90 cv,Citadino,Cinzento,,Manual,5,5,,,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,14 749,8091137827,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-micra-0-9-ig-t-n-connecta-skyline-s-s-ID8PzAz1.html,0.9 IG-T N-Connecta Skyline S/S,,,,104 g/km,"5,80 l/100km","3,90 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Toyota,Yaris,Diesel,Novembro,2014,170 000 km,1 364 cm3,90 cv,Citadino,Vermelho,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,11 950,8091396045,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-yaris-1-4-d-4d-sport-ID8PAFJP.html,1.4 D-4D Sport,Sim,Sim,Nacional,102 g/km,"4,60 l/100km","3,50 l/100km",,,1,,25 Novembro 2024,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,VW,Golf,Gasolina,Novembro,2014,90 000 km,1 197 cm3,85 cv,Utilitário,Branco,Metalizado,Manual,,5,5,,,18 Meses,Sim,Sim,Sim,Usados,14 999,8087927795,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-1-2-tsi-trendline-ID8Pm7uj.html,1.2 TSi Trendline,,,,,"5,90 l/100km",,,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,VW,Up!,Gasolina,Janeiro,2018,78 480 km,999 cm3,60 cv,Citadino,Preto,Metalizado,Manual,5,5,4,,Tracção dianteira,18 Meses,,Sim,Sim,Usados,8 900,8087019331,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-up-1-0-bmt-take-ID8Pij9F.html,1.0 BMT Take,Sim,Sim,,,"4,90 l/100km",,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Nissan,Micra,Gasolina,Outubro,2019,59 873 km,898 cm3,90 cv,Citadino,Cinzento,,Manual,5,5,,,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,14 749,8091137827,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-micra-0-9-ig-t-n-connecta-skyline-s-s-ID8PzAz1.html,0.9 IG-T N-Connecta Skyline S/S,,,,104 g/km,"5,80 l/100km","3,90 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Toyota,Yaris,Diesel,Novembro,2014,170 000 km,1 364 cm3,90 cv,Citadino,Vermelho,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,11 950,8091396045,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-yaris-1-4-d-4d-sport-ID8PAFJP.html,1.4 D-4D Sport,Sim,Sim,Nacional,102 g/km,"4,60 l/100km","3,50 l/100km",,,1,,25 Novembro 2024,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,VW,Golf,Gasolina,Novembro,2014,90 000 km,1 197 cm3,85 cv,Utilitário,Branco,Metalizado,Manual,,5,5,,,18 Meses,Sim,Sim,Sim,Usados,14 999,8087927795,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-1-2-tsi-trendline-ID8Pm7uj.html,1.2 TSi Trendline,,,,,"5,90 l/100km",,,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,VW,Up!,Gasolina,Janeiro,2018,78 480 km,999 cm3,60 cv,Citadino,Preto,Metalizado,Manual,5,5,4,,Tracção dianteira,18 Meses,,Sim,Sim,Usados,8 900,8087019331,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-up-1-0-bmt-take-ID8Pij9F.html,1.0 BMT Take,Sim,Sim,,,"4,90 l/100km",,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Dacia,Duster,Diesel,Novembro,2016,139 872 km,1 461 cm3,90 cv,SUV / TT,Branco,Metalizado,Manual,6,5,5,,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,14 899,8089914786,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/dacia-duster-1-5-dci-tour-ID8Pusoy.html,1.5 dCi Tour,,,,123 g/km,"5,20 l/100km","4,50 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Mazda,CX-3,Diesel,Outubro,2015,189 742 km,1 499 cm3,105 cv,SUV / TT,Cinzento,,Manual,6,5,,,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,14 899,8090851678,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mazda-cx-3-1-5-sky-special-edition-navi-ID8Pyo7I.html,1.5 Sky.Special Edition Navi,,,,105 g/km,"4,40 l/100km","3,80 l/100km",,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Citroën,C3,Gasolina,Junho,2019,50 901 km,1 199 cm3,83 cv,Utilitário,Branco,,Manual,5,5,5,Classe 1,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,13 450,8092065423,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c3-1-2-puretech-feel-ID8PDtSf.html,1.2 PureTech Feel,Sim,Sim,Nacional,127 g/km,5 l/100km,4 l/100km,Mostrar VIN,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Nissan,Micra,Diesel,Março,2018,93 500 km,1 461 cm3,90 cv,Citadino,Branco,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,18 Meses,,,Sim,Usados,13 990,8090303347,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-micra-1-5-dci-n-connecta-lifestyle-s-s-ID8Pv5tF.html,1.5 DCi N-Connecta Lifestyle S/S,Sim,Sim,Nacional,92 g/km,"3,80 l/100km","3,40 l/100km",Mostrar VIN,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Mercedes-Benz,B 180,Diesel,Agosto,2014,186 615 km,1 461 cm3,109 cv,Monovolume,Cinzento,,Automática,6,5,5,Classe 1,Tracção dianteira,18 Meses,Sim,,Sim,Usados,14 950,8091728519,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-b-180-cdi-style-aut-ID8PC4ej.html,CDi Style Aut.,Sim,Sim,Importado,,,,,,2,Classe B,8 Agosto 2024,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Renault,Mégane Sport Tourer,Diesel,Agosto,2017,149 000 km,1 461 cm3,110 cv,Carrinha,Azul,,Automática,,5,5,Classe 1,,18 Meses,,Sim,Sim,Usados,14 990,8090326018,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-dci-limited-edc-ID8Pvbnk.html,1.5 dCi Limited EDC,,Sim,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Nissan,Micra,Gasolina,Junho,2018,81 000 km,898 cm3,90 cv,Citadino,Prateado,,Manual,5,5,5,Classe 1,,18 Meses,Sim,Sim,Sim,Usados,13 990,8090617255,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-micra-0-9-ig-t-tekna-s-s-ID8Pxp8H.html,0.9 IG-T Tekna S/S,,Sim,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Renault,Clio,Diesel,Janeiro,2017,154 000 km,1 461 cm3,90 cv,Citadino,Cinzento,,Manual,5,5,5,,,18 Meses,,Sim,Sim,Usados,13 750,8091762393,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-dci-dynamique-s-ID8PCd2F.html,1.5 dCi Dynamique S,Sim,Sim,Nacional,,,,Mostrar VIN,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Peugeot,208,Gasolina,Abril,2016,70 000 km,1 199 cm3,82 cv,Citadino,Cinzento,,Manual,5,5,5,,,18 Meses,,Sim,Sim,Usados,12 950,8091405553,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-style-ID8PAIdb.html,1.2 PureTech Style,,Sim,Nacional,,,,Mostrar VIN,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Renault,Clio Sport Tourer,Gasolina,Fevereiro,2018,67 138 km,898 cm3,90 cv,Carrinha,Vermelho,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,14 250,8091587299,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-sport-tourer-0-9-tce-gt-line-ID8PBtuz.html,0.9 TCe GT Line,,Sim,Nacional,133 g/km,"6,30 l/100km","4,20 l/100km",Mostrar VIN,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Peugeot,508 SW,Diesel,Abril,2014,211 010 km,1 997 cm3,163 cv,Carrinha,Cinzento,,Manual,6,5,5,,Tracção dianteira,18 Meses,,,Sim,Usados,12 950,8090610696,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-508-sw-2-0-hdi-allure-j18-ID8PxnqU.html,2.0 HDi Allure J18,Sim,Sim,Nacional,130 g/km,"6,70 l/100km",4 l/100km,Mostrar VIN,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Peugeot,308 SW,Diesel,Julho,2015,127 000 km,1 560 cm3,120 cv,Carrinha,Branco,Pérola,Manual,6,5,5,Classe 1,Tracção dianteira,18 Meses,,Sim,Sim,Usados,13 500,8091759811,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-6-bluehdi-allure-ID8PCcn1.html,1.6 BlueHDi Allure,,,,85 g/km,"4,70 l/100km","3,50 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Renault,Clio Sport Tourer,Diesel,Setembro,2018,155 000 km,1 461 cm3,90 cv,Carrinha,Branco,,Manual,5,5,5,Classe 1,,18 Meses,Sim,Sim,Sim,Usados,12 750,8090799128,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-sport-tourer-1-5-dci-limited-ID8Pyas8.html,1.5 dCi Limited,,Sim,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Fiat,500C,Gasolina,Dezembro,2018,106 000 km,1 242 cm3,69 cv,Utilitário,Preto,,Manual,5,2,4,Classe 1,Tracção dianteira,18 Meses,,Sim,Sim,Usados,12 250,8091439979,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500c-1-2-lounge-s-s-ID8PARar.html,1.2 Lounge S&S,,Sim,Nacional,,,,,Sim,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Fiat,500C,Gasolina,Março,2015,97 000 km,875 cm3,85 cv,Cabrio,Cinzento,Metalizado,Manual,5,2,4,Classe 1,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,10 750,8087983935,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500c-0-9-8v-twinair-new-lounge-s-s-ID8Pmm5N.html,0.9 8V TwinAir New Lounge S&S,Sim,Sim,,,"4,70 l/100km",,Mostrar VIN,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Fiat,500,Gasolina,Agosto,2017,91 000 km,1 242 cm3,69 cv,Pequeno citadino,Branco,,Manual,5,3,4,,,18 Meses,,Sim,Sim,Usados,12 500,8090529155,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500-1-2-lounge-ID8Px2dJ.html,1.2 Lounge,Sim,Sim,,,,,Mostrar VIN,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Fiat,Tipo,Gasolina,Novembro,2019,58 442 km,1 368 cm3,95 cv,Citadino,Cinzento,,Manual,,5,5,,,18 Meses,,,,Usados,13 950,8091188790,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-tipo-1-4-lounge-ID8PzNP0.html,1.4 Lounge,Sim,Sim,Nacional,,,,,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Kia,Rio,Gasolina,Maio,2017,73 901 km,1 248 cm3,84 cv,Citadino,Preto,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,13 250,8091620965,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/kia-rio-ID8PBCfz.html,,,,Nacional,140 g/km,"6,50 l/100km","5,10 l/100km",Mostrar VIN,,1,,30 Maio 2025,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Fiat,500C,Gasolina,Agosto,2018,64 437 km,1 242 cm3,69 cv,Cabrio,Branco,,Manual,5,2,4,Classe 1,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,13 200,8091215011,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500c-1-2-lounge-ID8PzUDW.html,1.2 Lounge,Sim,Sim,Nacional,131 g/km,"5,90 l/100km","4,40 l/100km",,Sim,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Renault,Clio Sport Tourer,Gasolina,Julho,2020,62 485 km,898 cm3,90 cv,Carrinha,Cinzento,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,12 500,8092036997,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-sport-tourer-0-9-tce-limited-ID8PDmtL.html,0.9 TCe Limited,Sim,Sim,,,,,,,1,,7 Julho 2024,,,4 l/100km,,,,,,,StandVirtual,Yes,2024-03-16
