Anunciante,Marca,Modelo,Sub-modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Valor Fixo,Possibilidade de financiamento,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Tracção,Inspecção válida até,Garantia de Stand (incl. no preço),Registo(s),Origem,Condição,Preco,ID Anuncio,Data Anuncio,Link,Tipo de cor,Emissões CO2,Livro de Revisões completo,Não fumador,2º Chave,Consumo Urbano,VIN,IUC,Consumo Extra Urbano,Autonomia Máxima,IVA Discriminado,Consumo Combinado,Autonomia,Bateria,Garantia de Fábrica até,Capacidade da bateria,Consumo,ou até,Site,Portugal,Data
Profissional,Opel,Corsa,,1.2 T Elegance Aut.,Gasolina,Novembro,2022,27 883 km,1 199 cm3,100 cv,Sim,Sim,Utilitário,Branco,Automática,,5,5,,,,18 Meses,,Nacional,Usados,17 750,8091586292,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-2-t-elegance-aut-ID8PBtek.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Opel,Corsa,,1.2 Business,Gasolina,Fevereiro,2023,17 500 km,1 199 cm3,75 cv,Sim,Sim,Utilitário,Vermelho,Manual,,5,5,,,,18 Meses,,Nacional,Usados,15 750,8091614969,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-2-business-ID8PBAGR.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Particular,Jaguar,XE,,2.0 D Prestige,Diesel,Abril,2016,63 900 km,1 999 cm3,180 cv,,,Sedan,Verde,Manual,6,4,5,,Tracção traseira,,,1,,Usados,20 850,8091649495,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/jaguar-xe-2-0-d-prestige-ID8PBJFJ.html,Metalizado,160 g/km,,Sim,Sim,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Opel,Astra,,1.5 D GS Line S/S,Diesel,Fevereiro,2020,72 254 km,1 496 cm3,122 cv,Sim,Sim,Sedan,Vermelho,Manual,,5,5,,,,18 Meses,,Nacional,Usados,18 490,8091614966,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-astra-1-5-d-gs-line-s-s-ID8PBAGO.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Opel,Astra,,1.2 T Elegance,Gasolina,Abril,2023,12 515 km,1 199 cm3,130 cv,Sim,Sim,Sedan,Preto,Manual,,5,5,,,,18 Meses,,Nacional,Usados,25 740,8091456972,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-astra-1-2-t-elegance-ID8PAWAv.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Nissan,X-Trail,,1.6 dCi Tekna,Diesel,Dezembro,2016,102 409 km,1 598 cm3,130 cv,Sim,Sim,SUV / TT,Branco,Manual,,5,7,,,,18 Meses,,Nacional,Usados,20 990,8091499318,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-x-trail-1-6-dci-tekna-ID8PB6Bv.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Peugeot,2008,,1.2 PureTech Active Pack,Gasolina,Março,2023,20 476 km,1 199 cm3,102 cv,Sim,Sim,SUV / TT,Preto,Manual,,5,5,,,,18 Meses,,Nacional,Usados,20 980,8091620053,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-active-pack-ID8PBC0R.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Peugeot,2008,,1.2 PureTech Active,Gasolina,Julho,2021,56 500 km,1 199 cm3,102 cv,Sim,Sim,Sedan,Cinzento,Manual,,5,5,,,,18 Meses,,Nacional,Usados,20 200,8092087606,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-active-ID8PDzE2.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Opel,Corsa,,1.5 D Business,Diesel,Novembro,2022,30 300 km,1 499 cm3,102 cv,Sim,Sim,Utilitário,Cinzento,Manual,,5,5,,,,18 Meses,,Nacional,Usados,18 050,8092087601,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-5-d-business-ID8PDzDX.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Opel,Corsa,,1.2 T Elegance Aut.,Gasolina,Novembro,2022,27 883 km,1 199 cm3,100 cv,Sim,Sim,Utilitário,Branco,Automática,,5,5,,,,18 Meses,,Nacional,Usados,17 750,8091586292,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-2-t-elegance-aut-ID8PBtek.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Opel,Corsa,,1.2 Business,Gasolina,Fevereiro,2023,17 500 km,1 199 cm3,75 cv,Sim,Sim,Utilitário,Vermelho,Manual,,5,5,,,,18 Meses,,Nacional,Usados,15 750,8091614969,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-2-business-ID8PBAGR.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Particular,Jaguar,XE,,2.0 D Prestige,Diesel,Abril,2016,63 900 km,1 999 cm3,180 cv,,,Sedan,Verde,Manual,6,4,5,,Tracção traseira,,,1,,Usados,20 850,8091649495,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/jaguar-xe-2-0-d-prestige-ID8PBJFJ.html,Metalizado,160 g/km,,Sim,Sim,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Opel,Astra,,1.5 D GS Line S/S,Diesel,Fevereiro,2020,72 254 km,1 496 cm3,122 cv,Sim,Sim,Sedan,Vermelho,Manual,,5,5,,,,18 Meses,,Nacional,Usados,18 490,8091614966,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-astra-1-5-d-gs-line-s-s-ID8PBAGO.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Opel,Astra,,1.2 T Elegance,Gasolina,Abril,2023,12 515 km,1 199 cm3,130 cv,Sim,Sim,Sedan,Preto,Manual,,5,5,,,,18 Meses,,Nacional,Usados,25 740,8091456972,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-astra-1-2-t-elegance-ID8PAWAv.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Nissan,X-Trail,,1.6 dCi Tekna,Diesel,Dezembro,2016,102 409 km,1 598 cm3,130 cv,Sim,Sim,SUV / TT,Branco,Manual,,5,7,,,,18 Meses,,Nacional,Usados,20 990,8091499318,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-x-trail-1-6-dci-tekna-ID8PB6Bv.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,CLA 180,Classe CLA,d Shooting Brake Progressive Aut.,Diesel,Junho,2020,56 835 km,1 461 cm3,116 cv,Sim,Sim,Carrinha,Preto,Automática,7,5,5,Classe 1,Tracção dianteira,15 Junho 2026,18 Meses,1,Nacional,Usados,29 990,8092224455,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-progressive-aut-ID8PE9fh.html,Metalizado,124 g/km,Sim,Sim,Sim,,Mostrar VIN,"156,21 €",,,Sim,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mitsubishi,ASX,,1.0 MPI-T Invite,Gasolina,Maio,2023,12 226 km,999 cm3,90 cv,Sim,,Utilitário,Azul,Manual,,5,5,,,,48 Meses,,Nacional,Usados,21 490,8092224492,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mitsubishi-asx-1-0-mpi-t-invite-ID8PE9fS.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,318,Série 3,d Touring Line Luxury Purity,Diesel,Março,2017,120 000 km,1 995 cm3,150 cv,,Sim,Carrinha,Cinzento,Manual,6,5,5,Classe 1,,,18 Meses,1,Nacional,Usados,19 990,8092182256,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-318-d-touring-line-luxury-purity-ID8PDYgE.html,Metalizado,,,Sim,Sim,,,,,,Sim,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,C 220,Classe C,(BlueTEC) d Station 7G-TRONIC Avantgarde,Diesel,Fevereiro,2015,166 000 km,2 143 cm3,170 cv,,Sim,Carrinha,Preto,Automática,7,5,5,Classe 1,Tracção traseira,1 Novembro 2024,18 Meses,2,,Usados,22 490,8090714727,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-bluetec-d-station-7g-tronic-avantgarde-ID8PxOuP.html,Metalizado,108 g/km,Sim,Sim,Sim,"5,20 l/100km",Mostrar VIN,"235,26 €","3,70 l/100km",,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,A 180 Limousine,Classe A,d AMG Line Aut.,Diesel,Setembro,2019,125 000 km,1 461 cm3,116 cv,,Sim,Sedan,Preto,Automática,7,4,5,Classe 1,Tracção dianteira,1 Fevereiro 2025,18 Meses,1,Importado,Usados,27 990,8091820750,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-limousine-d-amg-line-aut-ID8PCsdU.html,,124 g/km,Sim,Sim,Sim,,Mostrar VIN,158 €,,,,5 l/100km,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Volvo,V40 Cross Country,,,Diesel,Novembro,2017,51 737 km,1 968 cm3,120 cv,,Sim,Carrinha,Cinzento,Manual,,5,5,,,,18 Meses,,,Usados,19 990,8091605955,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-v40-cross-country-ID8PBylt.html,,,,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,GLA 180,Classe GLA,CDi Style,Diesel,Junho,2017,123 000 km,1 461 cm3,109 cv,Sim,Sim,SUV / TT,Preto,Manual,,5,5,,,,18 Meses,,Importado,Usados,21 490,8091817637,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gla-180-cdi-style-ID8PCrpH.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Nissan,Qashqai,,1.5 dCi Tekna,Diesel,Março,2017,153 000 km,1 461 cm3,110 cv,,,SUV / TT,Cinzento,Manual,6,5,5,Classe 1,Tracção dianteira,,18 Meses,1,Nacional,Usados,17 650,8091767414,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-dci-tekna-ID8PCelE.html,Metalizado,99 g/km,Sim,Sim,Sim,"4,20 l/100km",,,"3,60 l/100km",,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Kia,Ceed SW,,,Gasolina,Maio,2022,49 987 km,999 cm3,120 cv,,Sim,Carrinha,Branco,Manual,,5,5,,,,18 Meses,,,Usados,20 990,8091607825,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/kia-ceed-sw-ID8PByPD.html,,,,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Hyundai,Kauai,,,Gasolina,Maio,2021,36 260 km,999 cm3,120 cv,,Sim,SUV / TT,Vermelho,Manual,,5,5,,,,18 Meses,,,Usados,18 980,8091607823,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-kauai-ID8PByPB.html,,,,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mitsubishi,ASX,,1.0 MPI-T Invite,Gasolina,Maio,2023,15 035 km,999 cm3,90 cv,Sim,Sim,Utilitário,Branco,Manual,,5,5,,,,48 Meses,,Nacional,Usados,21 420,8092087553,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mitsubishi-asx-1-0-mpi-t-invite-ID8PDzDb.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,VW,Golf,,1.0 TSI Confortline DSG,Gasolina,Setembro,2018,105 600 km,999 cm3,115 cv,,Sim,Utilitário,Cinzento,Automática,,5,,,,,18 Meses,,,Usados,18 950,8090776214,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-1-0-tsi-confortline-dsg-ID8Py4uy.html,,,,,,"5,40 l/100km",,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Land Rover,Range Rover Evoque,,2.0 eD4 Pure,Diesel,Novembro,2017,124 854 km,1 999 cm3,150 cv,Sim,Sim,SUV / TT,Preto,Manual,,5,5,,,,18 Meses,,Nacional,Usados,25 490,8091456908,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-ed4-pure-ID8PAWzu.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,CLA 180,Classe CLA,d Shooting Brake Urban Aut.,Diesel,Junho,2019,148 000 km,1 461 cm3,109 cv,Sim,Sim,Carrinha,Branco,Automática,8,5,5,,,,18 Meses,1,,Usados,24 950,8088401765,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-urban-aut-ID8Po6MZ.html,Metalizado,,Sim,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,C 200,Classe C,BlueTEC Avantgarde+,Diesel,Janeiro,2018,89 588 km,1 598 cm3,136 cv,,Sim,Carrinha,Prateado,Manual,6,5,5,Classe 1,Tracção traseira,25 Janeiro 2024,18 Meses,,Nacional,Usados,26 100,8089951402,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-bluetec-avantgarde-ID8PuBW8.html,,119 g/km,Sim,Sim,Sim,6 l/100km,Mostrar VIN,160 €,5 l/100km,,,5 l/100km,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Peugeot,508 SW,,1.5 BlueHDi Business Line EAT8,Diesel,Dezembro,2019,158 450 km,1 499 cm3,130 cv,,Sim,Carrinha,Cinzento,Automática,,5,5,Classe 1,Tracção dianteira,,18 Meses,,,Usados,21 750,8090923250,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-508-sw-1-5-bluehdi-business-line-eat8-ID8PyGK6.html,,,,Sim,Sim,"4,40 l/100km",,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Renault,Captur,,0.9 TCE Exclusive,Gasolina,Agosto,2019,94 631 km,898 cm3,90 cv,,Sim,SUV / TT,Prateado,Manual,5,5,5,Classe 1,Tracção dianteira,,18 Meses,,Importado,Usados,16 900,8091119551,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-captur-0-9-tce-exclusive-ID8PzwOf.html,Metalizado,,,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,A 180,Classe A,d AMG Line Aut.,Diesel,Abril,2021,142 000 km,1 461 cm3,116 cv,Sim,Sim,Utilitário,Branco,Automática,,5,5,Classe 1,,,18 Meses,,Nacional,Usados,29 900,8091861200,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PCCKk.html,,,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Nissan,Qashqai,,1.5 dCi Acenta,Diesel,Julho,2018,123 000 km,1 461 cm3,110 cv,Sim,,SUV / TT,Cinzento,Manual,6,5,5,Classe 1,,,18 Meses,,Nacional,Usados,19 900,8091503474,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-dci-acenta-ID8PB7Gy.html,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,X2,Série X,16 d sDrive Auto Pack M,Diesel,Maio,2019,195 000 km,1 496 cm3,116 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,5,Classe 1,,,18 Meses,,Nacional,Usados,24 900,8091507094,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x2-16-d-sdrive-auto-pack-m-ID8PB8CV.html,,,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Jaguar,F-Pace,,2.0 i4D Prestige,Diesel,Janeiro,2017,103 902 km,1 999 cm3,180 cv,Sim,,SUV / TT,Preto,Manual,,5,5,,,,18 Meses,,Nacional,Usados,28 490,8092224491,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/jaguar-f-pace-2-0-i4d-prestige-ID8PE9fR.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Renault,Captur,,1.0 TCe Zen,Gasolina,Março,2022,11 500 km,999 cm3,90 cv,,Sim,SUV / TT,Branco,Manual,,5,5,,Tracção dianteira,,18 Meses,,Nacional,Usados,20 600,8089990698,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-captur-1-0-tce-zen-ID8PuM8V.html,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Kia,Rio,,1.2 CVVT Dynamic,Gasolina,Abril,2023,23 815 km,1 197 cm3,84 cv,Sim,Sim,Utilitário,Cinzento,Manual,,5,5,,,,60 Meses,,Nacional,Usados,15 990,8091499311,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/kia-rio-1-2-cvvt-dynamic-ID8PB6Bp.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Skoda,Octavia Break,,,Diesel,Junho,2023,20 km,1 968 cm3,150 cv,Sim,,Carrinha,Azul,Automática,,5,5,,,,18 Meses,,Nacional,Usados,33 990,8092156618,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/skoda-octavia-break-ID8PDRB8.html,,,,,,,Mostrar VIN,,,,Sim,"4,50 l/100km",,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,C 220,Classe C,D Avantgarde,Diesel,Junho,2022,52 463 km,1 993 cm3,200 cv,Sim,Sim,Sedan,Cinzento,Automática,9,4,5,,Tracção traseira,,36 Meses,,Nacional,Usados,41 990,8090053271,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-avantgarde-ID8Pw2qb.html,Metalizado,120 g/km,Sim,,Sim,"5,70 l/100km",Mostrar VIN,,"3,50 l/100km",,Sim,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,CLA 180,Classe CLA,,Diesel,Maio,2023,24 656 km,1 950 cm3,116 cv,Sim,Sim,Coupé,Cinzento,Automática,,5,,,,,24 Meses,,Nacional,Usados,35 490,8092219353,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-ID8PE7UZ.html,Metalizado,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Cupra,Leon ST,,1.5 eTSI MID DSG,Gasolina,Março,2023,5 800 km,1 498 cm3,150 cv,Sim,,Carrinha,Cinzento,Automática,,5,5,,,,36 Meses,,Nacional,Usados,35 900,8092182331,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/cupra-leon-st-1-5-etsi-mid-dsg-ID8PDYhR.html,,,,,,,Mostrar VIN,,,,Sim,6 l/100km,,,11 Abril 2027,,,,StandVirtual,Yes,2024-04-10
Profissional,Cupra,Formentor,,2.0 TDI,Diesel,Fevereiro,2023,15 000 km,1 968 cm3,150 cv,Sim,,SUV / TT,Preto,Manual,,5,5,,,,36 Meses,,Nacional,Usados,35 750,8092156613,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/cupra-formentor-2-0-tdi-ID8PDRB3.html,,,,,,,Mostrar VIN,,,,Sim,"4,70 l/100km",,,11 Abril 2027,,,,StandVirtual,Yes,2024-04-10
Particular,Mercedes-Benz,GLC 300,Classe GLC,e 4Matic,Híbrido (Gasolina),Agosto,2020,84 500 km,1 991 cm3,320 cv,,,SUV / TT,Preto,Automática,,5,,Classe 1,,,,,,Usados,40 750,8091544052,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-300-e-4matic-ID8PBif2.html,Metalizado,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Nissan,Qashqai,,1.5 e-Power Tekna,Híbrido (Gasolina),Outubro,2023,10 500 km,1 497 cm3,190 cv,Sim,,SUV / TT,Branco,Automática,,5,5,,,,24 Meses,,Nacional,Usados,38 900,8092139921,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-e-power-tekna-ID8PDNfP.html,,,,,,,Mostrar VIN,,,,Sim,"5,40 l/100km",,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,X1,Série X,18 d sDrive Auto,Diesel,Julho,2021,23 734 km,1 995 cm3,150 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,5,,,,18 Meses,,Importado,Usados,32 490,8092224552,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x1-18-d-sdrive-auto-ID8PE9gQ.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Fiat,500 3 + 1,,Icon,Eléctrico,Outubro,2022,13 km,,118 cv,Sim,,Utilitário,Cinzento,Automática,,4,4,,,,36 Meses,,Nacional,Usados,34 750,8092082394,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500-3-1-icon-ID8PDyhY.html,,,,,,,Mostrar VIN,,,,Sim,,,,11 Abril 2027,,,,StandVirtual,Yes,2024-04-10
Profissional,MG,Marvel R,,70 kWh Luxury,Eléctrico,Novembro,2023,10 541 km,,180 cv,Sim,,SUV / TT,Cinzento,Automática,,5,5,,,,60 Meses,,Nacional,Usados,44 670,8092073246,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mg-marvel-r-70-kwh-luxury-ID8PDwUq.html,,,,,,,Mostrar VIN,,,,Sim,,,,11 Abril 2029,,,,StandVirtual,Yes,2024-04-10
Profissional,Fiat,500e,,Icon,Eléctrico,Outubro,2022,167 km,,118 cv,Sim,,Utilitário,Preto,Automática,,3,4,,,,18 Meses,,Nacional,Usados,32 650,8092082393,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500e-icon-ID8PDyhX.html,,,,,,,Mostrar VIN,,,,Sim,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Kia,Sportage,,1.6 T-GDI Drive,Gasolina,Dezembro,2023,6 000 km,1 598 cm3,150 cv,Sim,,SUV / TT,Branco,Manual,,5,5,,,,60 Meses,,Nacional,Usados,31 800,8092092176,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/kia-sportage-1-6-t-gdi-drive-ID8PDAPK.html,,,,,,,Mostrar VIN,,,,Sim,"6,80 l/100km",,,11 Abril 2029,,,,StandVirtual,Yes,2024-04-10
Profissional,MG,ZS,,72.6 kWh Luxury,Eléctrico,Setembro,2023,11 560 km,,156 cv,Sim,,SUV / TT,Vermelho,Automática,,5,5,,,,60 Meses,,Nacional,Usados,38 220,8092073247,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mg-zs-72-6-kwh-luxury-ID8PDwUr.html,,,,,,,Mostrar VIN,,,,,,,,11 Abril 2029,,,,StandVirtual,Yes,2024-04-10
Profissional,Nissan,Qashqai,,1.5 e-Power N-Connecta,Híbrido (Gasolina),Abril,2023,12 168 km,1 497 cm3,190 cv,Sim,,SUV / TT,Branco,Automática,,5,5,,,,24 Meses,,Nacional,Usados,36 900,8092098389,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-e-power-n-connecta-ID8PDCrX.html,,,,,,,Mostrar VIN,,,,,"5,20 l/100km",,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Kia,e-Niro,,EV 64kWh Drive,Eléctrico,Junho,2023,14 600 km,,204 cv,Sim,,Utilitário,Preto,Automática,,5,5,,,,60 Meses,,Nacional,Usados,37 990,8092139937,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/kia-e-niro-ev-64kwh-drive-ID8PDNg5.html,,,,,,,Mostrar VIN,,,,Sim,,,,10 Abril 2029,,,,StandVirtual,Yes,2024-04-10
Profissional,Nissan,Qashqai,,1.5 e-Power N-Connecta,Híbrido (Gasolina),Abril,2023,9 100 km,1 497 cm3,190 cv,Sim,,SUV / TT,Cinzento,Automática,,5,5,,,,24 Meses,,Nacional,Usados,36 900,8092139939,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-e-power-n-connecta-ID8PDNg7.html,,,,,,,Mostrar VIN,,,,,"5,20 l/100km",,,,,,,StandVirtual,Yes,2024-04-10
Profissional,MG,MG4,,64 kWh Luxury,Eléctrico,Fevereiro,2024,4 982 km,,204 cv,Sim,,Utilitário,Laranja,Automática,,5,5,,,,60 Meses,,Nacional,Usados,34 160,8092139953,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mg-mg4-64-kwh-luxury-ID8PDNgl.html,,,,,,,Mostrar VIN,,,,Sim,,,,11 Abril 2029,,,,StandVirtual,Yes,2024-04-10
Particular,Jaguar,F-Pace,,2.0 i4D Prestige Aut.,Diesel,Setembro,2019,148 000 km,1 999 cm3,180 cv,Sim,,SUV / TT,Cinzento,Automática,,5,5,,Integral,,,,Importado,Usados,32 900,8088508294,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/jaguar-f-pace-2-0-i4d-prestige-aut-ID8Poywc.html,Metalizado,,,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Particular,Mercedes-Benz,C 250,Classe C,(BlueTEC) d 4Matic Station 7G-TRONIC,Diesel,Maio,2016,87 000 km,2 143 cm3,204 cv,,,Carrinha,Preto,Automática,7,5,5,Classe 1,Integral,,,,Importado,Usados,31 500,8092182283,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-250-bluetec-d-4matic-station-7g-tronic-ID8PDYh5.html,,129 g/km,,Sim,Sim,6 l/100km,Mostrar VIN,,"4,40 l/100km",,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,DS,DS4,,1.2 PureTech Performance Line EAT8,Gasolina,Março,2023,21 036 km,1 199 cm3,130 cv,Sim,Sim,Sedan,Cinzento,Automática,,5,5,,,,18 Meses,,Nacional,Usados,30 740,8092087806,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/ds-ds4-1-2-puretech-performance-line-eat8-ID8PDzHg.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,DS,DS7 Crossback,,E-Tense Grand Chic EAT8,Híbrido (Gasolina),Fevereiro,2022,16 949 km,1 598 cm3,300 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,5,,,,18 Meses,,Nacional,Usados,44 990,8091023079,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/ds-ds7-crossback-e-tense-grand-chic-eat8-ID8Pz6If.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
