Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Valor Fixo,IVA Discriminado,Possibilidade de financiamento,Segmento,Cor,Tipo de cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Tracção,Emissões CO2,Garantia de Stand (incl. no preço),Registo(s),Origem,Livro de Revisões completo,Condição,Preco,ID Anuncio,Data Anuncio,Link,Inspecção válida até,2º Chave,Consumo Urbano,Consumo Extra Urbano,VIN,Não fumador,Consumo Combinado,IUC,Bateria,Sub-modelo,Garantia de Fábrica até,Autonomia Máxima,Autonomia,Consumo,Capacidade da bateria,ou até,Site,Portugal,Data
Profissional,VW,Polo,1.0 TSI Life DSG,Gasolina,Agosto,2022,29 033 km,999 cm3,95 cv,,,,Citadino,Branco,Metalizado,Automática,,5,5,,,,18 Meses,1,Nacional,Sim,Usados,21 500,8091843979,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-polo-1-0-tsi-life-dsg-ID8PCygz.html,,Sim,"5,50 l/100km",,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,116,d Pack M,Diesel,Outubro,2016,130 000 km,1 496 cm3,116 cv,Sim,,Sim,Sedan,Cinzento,,Manual,6,5,,,Tracção dianteira,122 g/km,18 Meses,,,Sim,Usados,18 499,8090693591,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-116-d-pack-m-ID8PxIZW.html,,Sim,,,,Sim,,,,Série 1,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Dacia,Dokker,1.5 Blue dCi Comfort,Diesel,Janeiro,2020,118 236 km,1 461 cm3,95 cv,,,,Carrinha,Azul,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,,18 Meses,1,Nacional,Sim,Usados,16 750,8091995516,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/dacia-dokker-1-5-blue-dci-comfort-ID8PDbGI.html,,Sim,"4,70 l/100km",,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Fiat,Talento,,Diesel,Agosto,2019,146 292 km,1 598 cm3,121 cv,,,,Carrinha,Cinzento,Metalizado,Manual,6,5,9,,Tracção dianteira,,18 Meses,1,Nacional,Sim,Usados,27 750,8091995647,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-talento-ID8PDbIP.html,,,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Fiat,Tipo Station Wagon,1.3 M-Jet Lounge Tech J17,Diesel,Maio,2019,73 642 km,1 248 cm3,95 cv,,,,Carrinha,Cinzento,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,,18 Meses,1,Nacional,Sim,Usados,15 990,8091844410,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-tipo-station-wagon-1-3-m-jet-lounge-tech-j17-ID8PCynv.html,,Sim,"5,30 l/100km",,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,DS,DS4 Crossback,1.6 BlueHDi So Chic J18 EAT6,Diesel,Janeiro,2018,105 000 km,1 560 cm3,120 cv,Sim,,Sim,SUV / TT,Preto,Metalizado,Automática,6,5,5,,,,18 Meses,,Nacional,,Usados,17 900,8091384141,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/ds-ds4-crossback-1-6-bluehdi-so-chic-j18-eat6-ID8PACDP.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,A 180,d Style Aut.,Diesel,Julho,2018,63 000 km,1 461 cm3,116 cv,Sim,,Sim,Utilitário,Preto,Metalizado,Automática,7,5,5,,,,18 Meses,,Nacional,,Usados,24 990,8091185192,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-style-aut-ID8PzMSY.html,,Sim,,,,,,,,Classe A,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,3008,1.2 PureTech Allure EAT8,Gasolina,Novembro,2021,80 000 km,1 199 cm3,130 cv,Sim,,Sim,SUV / TT,Branco,Metalizado,Automática,8,5,5,,,,18 Meses,,,,Usados,26 900,8091639239,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-2-puretech-allure-eat8-ID8PBH0j.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,116,d Advantage Auto,Diesel,Janeiro,2021,144 000 km,1 496 cm3,116 cv,Sim,,Sim,Utilitário,Cinzento,,Automática,7,5,,,Tracção dianteira,123 g/km,18 Meses,,,Sim,Usados,23 999,8091933448,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-116-d-advantage-auto-ID8PCWxC.html,,Sim,,,,Sim,,,,Série 1,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,GLA 200,CDi AMG Line,Diesel,Julho,2015,175 000 km,2 143 cm3,136 cv,Sim,,Sim,SUV / TT,Preto,,Manual,6,5,,,Tracção traseira,115 g/km,18 Meses,,,Sim,Usados,23 999,8091950677,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gla-200-cdi-amg-line-ID8PD01w.html,,Sim,"5,40 l/100km","3,80 l/100km",,Sim,,,,Classe GLA,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Citroën,C3,1.5 BlueHDi Origins,Diesel,Novembro,2019,110 000 km,1 499 cm3,102 cv,Sim,,Sim,Utilitário,Branco,,Manual,5,5,5,,,,18 Meses,,Nacional,,Usados,15 890,8091573164,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c3-1-5-bluehdi-origins-ID8PBpOA.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,308,1.5 BlueHDi GT Line,Diesel,Março,2018,137 000 km,1 499 cm3,130 cv,Sim,,Sim,Utilitário,Azul,Metalizado,Manual,6,5,5,,,,18 Meses,,Nacional,,Usados,18 790,8092009663,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-5-bluehdi-gt-line-ID8PDfmT.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Renault,Grand Scénic,1.5 dCi Intens EDC SS,Diesel,Abril,2018,131 490 km,1 461 cm3,110 cv,Sim,Sim,Sim,Monovolume,Azul,Metalizado,Automática,6,5,7,Classe 1,Tracção dianteira,,18 Meses,,Importado,Sim,Usados,17 990,8088046536,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-grand-scnic-1-5-dci-intens-edc-ss-ID8PmCnu.html,,Sim,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Toyota,C-HR,1.8 Hybrid Exclusive,Híbrido (Gasolina),Julho,2021,36 500 km,1 798 cm3,122 cv,,,,SUV / TT,Branco,Pérola,Automática,1,5,,,Tracção dianteira,111 g/km,,,Nacional,Sim,Usados,29 500,8092092087,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hybrid-exclusive-ID8PDAOj.html,,Sim,"3,20 l/100km","4,20 l/100km",Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Renault,Zoe,Limited 40,Eléctrico,Janeiro,2019,62 427 km,,109 cv,,Sim,Sim,Utilitário,Preto,,Automática,,5,5,,,,18 Meses,1,Importado,,Usados,16 990,8092085145,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-zoe-limited-40-ID8PDz0l.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Opel,Corsa,1.2 T Elegance,Gasolina,Maio,2022,45 521 km,1 199 cm3,100 cv,,,,Utilitário,Cinzento,Metalizado,Manual,,5,5,,,,18 Meses,1,Nacional,Sim,Usados,16 900,8091919912,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-2-t-elegance-ID8PCS1i.html,,Sim,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Volvo,V60,2.0 D3 Momentum Core Geartronic,Diesel,Julho,2019,108 000 km,1 969 cm3,150 cv,Sim,,Sim,Carrinha,Cinzento,,Automática,8,5,5,,,,18 Meses,,Nacional,,Usados,25 350,8092009664,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-v60-2-0-d3-momentum-core-geartronic-ID8PDfmU.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Audi,A3 Sportback,1.6 TDI Design S tronic,Diesel,Maio,2017,122 500 km,1 598 cm3,116 cv,,,,Utilitário,Preto,Metalizado,Automática,7,5,5,Classe 1,Tracção dianteira,106 g/km,,3,Importado,Sim,Usados,18 200,8091829848,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-1-6-tdi-design-s-tronic-ID8PCuAE.html,1 Maio 2025,Sim,"4,20 l/100km","3,90 l/100km",Mostrar VIN,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,A 180,d Progressive Aut.,Diesel,Dezembro,2018,95 000 km,1 461 cm3,116 cv,,,Sim,Citadino,Cinzento,Metalizado,Automática,6,5,5,Classe 1,Tracção dianteira,,18 Meses,,Importado,Sim,Usados,23 490,8088017693,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-progressive-aut-ID8PmuSh.html,,Sim,,,,Sim,,,,Classe A,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,308 SW,1.2 PureTech Active Pack,Gasolina,Fevereiro,2023,21 504 km,1 199 cm3,130 cv,Sim,,Sim,Carrinha,Preto,Metalizado,Manual,6,5,5,Classe 1,,104 g/km,36 Meses,,Nacional,,Usados,24 900,8091843302,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-2-puretech-active-pack-ID8PCy5E.html,,,,,,Sim,,,,,1 Janeiro 0001,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Kia,Stonic,,Gasolina,Maio,2022,55 875 km,998 cm3,100 cv,,,Sim,Citadino,Cinzento,,Manual,,5,5,,,,18 Meses,,,,Usados,18 490,8091386225,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/kia-stonic-ID8PADbr.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Volvo,XC 40,1.5 T3 R-Design,Gasolina,Julho,2020,70 000 km,1 477 cm3,163 cv,,,Sim,SUV / TT,Preto,,Manual,,5,5,,,,18 Meses,,,,Usados,29 980,8091386237,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-xc-40-1-5-t3-r-design-ID8PADbD.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,VW,T-Roc,,Gasolina,Agosto,2021,41 000 km,998 cm3,110 cv,,,Sim,SUV / TT,Branco,,Manual,,5,5,,,,18 Meses,,,,Usados,21 480,8091590839,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-t-roc-ID8PBupF.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,C 220,(BlueTEC) d Station 7G-TRONIC Avantgarde,Diesel,Fevereiro,2015,166 000 km,2 143 cm3,170 cv,,,Sim,Carrinha,Preto,Metalizado,Automática,7,5,5,Classe 1,Tracção traseira,108 g/km,18 Meses,2,,Sim,Usados,22 490,8090714727,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-bluetec-d-station-7g-tronic-avantgarde-ID8PxOuP.html,1 Novembro 2024,Sim,"5,20 l/100km","3,70 l/100km",Mostrar VIN,Sim,,"235,26 €",,Classe C,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,A 180 Limousine,d AMG Line Aut.,Diesel,Setembro,2019,125 000 km,1 461 cm3,116 cv,,,Sim,Sedan,Preto,,Automática,7,4,5,Classe 1,Tracção dianteira,124 g/km,18 Meses,1,Importado,Sim,Usados,27 990,8091820750,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-limousine-d-amg-line-aut-ID8PCsdU.html,1 Fevereiro 2025,Sim,,,Mostrar VIN,Sim,5 l/100km,158 €,,Classe A,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,VW,T-Roc,,Gasolina,Agosto,2021,41 000 km,998 cm3,110 cv,,,Sim,SUV / TT,Branco,,Manual,,5,5,,,,18 Meses,,,,Usados,21 480,8091590839,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-t-roc-ID8PBupF.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,C 220,(BlueTEC) d Station 7G-TRONIC Avantgarde,Diesel,Fevereiro,2015,166 000 km,2 143 cm3,170 cv,,,Sim,Carrinha,Preto,Metalizado,Automática,7,5,5,Classe 1,Tracção traseira,108 g/km,18 Meses,2,,Sim,Usados,22 490,8090714727,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-bluetec-d-station-7g-tronic-avantgarde-ID8PxOuP.html,1 Novembro 2024,Sim,"5,20 l/100km","3,70 l/100km",Mostrar VIN,Sim,,"235,26 €",,Classe C,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,A 180 Limousine,d AMG Line Aut.,Diesel,Setembro,2019,125 000 km,1 461 cm3,116 cv,,,Sim,Sedan,Preto,,Automática,7,4,5,Classe 1,Tracção dianteira,124 g/km,18 Meses,1,Importado,Sim,Usados,27 990,8091820750,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-limousine-d-amg-line-aut-ID8PCsdU.html,1 Fevereiro 2025,Sim,,,Mostrar VIN,Sim,5 l/100km,158 €,,Classe A,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,116,d Pack M Shadow,Diesel,Maio,2017,158 000 km,1 496 cm3,116 cv,Sim,,,Utilitário,Branco,,Manual,6,5,5,Classe 1,,,18 Meses,,Nacional,Sim,Usados,18 490,8091875423,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-116-d-pack-m-shadow-ID8PCGrJ.html,,Sim,,,,Sim,,,,Série 1,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Audi,Q2,30 TFSI,Gasolina,Abril,2018,92 000 km,999 cm3,116 cv,Sim,,,SUV / TT,Preto,,Manual,,5,5,,,,18 Meses,,Nacional,,Usados,20 490,8091598042,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-q2-30-tfsi-ID8PBvhQ.html,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Audi,A1 Sportback,25 TFSI Advanced,Gasolina,Abril,2019,81 000 km,999 cm3,95 cv,,Sim,,Citadino,Preto,,Manual,,5,5,,,,18 Meses,,Importado,,Usados,19 990,8091598048,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a1-sportback-25-tfsi-advanced-ID8PBvhV.html,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Audi,A1 Sportback,25 TFSI Advanced,Gasolina,Abril,2021,47 000 km,999 cm3,95 cv,Sim,,,Utilitário,Branco,,Manual,,5,5,,,,18 Meses,,Nacional,,Usados,20 490,8091875781,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a1-sportback-25-tfsi-advanced-ID8PCGxw.html,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,3008,1.5 BlueHDi Active Pack,Diesel,Maio,2019,159 853 km,1 499 cm3,130 cv,,,,SUV / TT,Preto,Metalizado,Manual,6,5,5,,Tracção dianteira,130 g/km,18 Meses,1,Importado,Sim,Usados,18 550,8091820555,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-active-pack-ID8PCsaL.html,,Sim,"4,40 l/100km","3,60 l/100km",,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Audi,A3 Sportback,e-tron 1.4 TFSI S tronic,Híbrido Plug-In,Maio,2020,39 900 km,1 395 cm3,204 cv,,,Sim,Utilitário,Preto,,Automática,,5,5,Classe 1,Tracção dianteira,,18 Meses,3,Importado,,Usados,27 950,8092092082,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-e-tron-1-4-tfsi-s-tronic-ID8PDAOe.html,26 Maio 2024,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,VW,Golf,2.0 TDI GTD,Diesel,Março,2016,185 200 km,1 968 cm3,184 cv,Sim,,Sim,Citadino,Azul,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,,18 Meses,,Importado,,Usados,20 990,8091821009,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-2-0-tdi-gtd-ID8PCsi5.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Nissan,Juke,1.0 DIG-T N-Design A.Two Tone R.A.,Gasolina,Junho,2020,60 952 km,999 cm3,117 cv,,,,SUV / TT,Branco,Metalizado,Manual,6,5,5,,Tracção dianteira,141 g/km,18 Meses,,,,Usados,17 950,8091862225,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-juke-1-0-dig-t-n-design-a-two-tone-r-a-ID8PCD0R.html,,,"5,70 l/100km","4,50 l/100km",,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Alfa Romeo,Giulia,2.2 D Super,Diesel,Maio,2016,75 000 km,2 143 cm3,180 cv,,,,Sedan,Azul,,Manual,6,4,,,Tracção traseira,109 g/km,,,,,Usados,22 900,8092098178,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/alfa-romeo-giulia-2-2-d-super-ID8PDCoy.html,,,"5,30 l/100km","3,50 l/100km",,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,DS,DS7 Crossback,1.5 BlueHDi So Chic EAT8,Diesel,Novembro,2019,92 264 km,1 499 cm3,130 cv,,,Sim,SUV / TT,Cinzento,Metalizado,Automática,6,5,5,Classe 1,Tracção dianteira,,18 Meses,1,,Sim,Usados,29 000,8088781693,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/ds-ds7-crossback-1-5-bluehdi-so-chic-eat8-ID8PpHCR.html,27 Novembro 2025,Sim,"4,20 l/100km",,Mostrar VIN,Sim,,148 €,,,,1 200 km,,,,,StandVirtual,Yes,2024-04-01
Profissional,Renault,Captur,0.9 TCE Exclusive,Gasolina,Abril,2019,37 891 km,898 cm3,90 cv,Sim,,Sim,SUV / TT,Vermelho,,Manual,5,5,5,Classe 1,Tracção dianteira,146 g/km,18 Meses,1,Nacional,Sim,Usados,15 890,8091624085,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-captur-0-9-tce-exclusive-ID8PBD3T.html,,Sim,"6,30 l/100km","4,80 l/100km",Mostrar VIN,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,B 180,d AMG Line Aut.,Diesel,Outubro,2020,159 528 km,1 461 cm3,116 cv,,,Sim,Monovolume,Preto,,Automática,8,5,5,Classe 1,Tracção dianteira,,36 Meses,1,Nacional,Sim,Usados,25 990,8091471668,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-b-180-d-amg-line-aut-ID8PAZpy.html,,Sim,,,,Sim,,,,Classe B,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,i3,94Ah +Comfort Package Advance,Eléctrico,Março,2018,83 000 km,,170 cv,Sim,,Sim,Utilitário,Branco,,Automática,,5,4,Classe 1,Tracção traseira,,18 Meses,1,Nacional,Sim,Usados,20 950,8090581502,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-i3-94ah-comfort-package-advance-ID8PxfQ2.html,15 Março 2024,Sim,,,,Sim,13 l/100km,0 €,,Série i,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,A 180,,Diesel,Abril,2018,189 523 km,1 461 cm3,109 cv,,,Sim,Utilitário,Preto,,Manual,6,5,5,Classe 1,Tracção dianteira,,36 Meses,1,Nacional,Sim,Usados,20 990,8091471672,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-ID8PAZpC.html,,Sim,"4,30 l/100km",,,Sim,,,,Classe A,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Citroën,C4,PureTech 155 Stop&Start EAT8 SHINE,Gasolina,Outubro,2021,28 957 km,1 199 cm3,155 cv,Sim,,Sim,Utilitário,Cinzento,Metalizado,Automática,8,5,5,Classe 1,,,18 Meses,,,Sim,Usados,21 995,8091681912,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c4-puretech-155-stop-start-eat8-shine-ID8PBS6A.html,,Sim,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Jeep,Renegade,1.0 T Limited,Gasolina,Julho,2020,71 494 km,999 cm3,120 cv,,,,SUV / TT,Cinzento,,Manual,6,5,5,,Tracção dianteira,146 g/km,18 Meses,1,Nacional,Sim,Usados,17 600,8090864876,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/jeep-renegade-1-0-t-limited-ID8PyryA.html,,Sim,"6,50 l/100km","5,50 l/100km",Mostrar VIN,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,525,d xDrive Pack M Auto,Diesel,Junho,2016,228 000 km,1 995 cm3,218 cv,Sim,,Sim,Carrinha,Azul,Metalizado,Automática,,5,5,Classe 1,,,18 Meses,1,,Sim,Usados,27 500,8092073023,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-525-d-xdrive-pack-m-auto-ID8PDwQP.html,,Sim,,,,,,,,Série 5,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,308 SW,1.5 BlueHDi Style,Diesel,Julho,2018,139 389 km,1 499 cm3,102 cv,,,Sim,Carrinha,Cinzento,,Manual,5,5,5,Classe 1,,,18 Meses,,,,Usados,15 499,8090297691,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-5-bluehdi-style-ID8Pv40r.html,,,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Citroën,C4 Cactus,1.5 BlueHDi Shine Pack,Diesel,Outubro,2020,64 000 km,1 499 cm3,102 cv,Sim,,Sim,Utilitário,Cinzento,,Manual,,5,5,,,,18 Meses,,Nacional,,Usados,16 490,8091008362,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c4-cactus-1-5-bluehdi-shine-pack-ID8Pz2SS.html,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Renault,Captur,1.0 TCe Intens,Gasolina,Março,2021,80 000 km,999 cm3,90 cv,,,,SUV / TT,Laranja,Metalizado,Manual,,5,,,,,,,,,Usados,19 900,8092157973,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-captur-1-0-tce-intens-ID8PDRVZ.html,,,"6,30 l/100km",,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Audi,A6 Avant,2.0 TDi,Diesel,Julho,2014,65 000 km,1 968 cm3,136 cv,,,,Carrinha,Cinzento,,Manual,6,5,5,,Tracção dianteira,132 g/km,,,,,Usados,23 500,8090611329,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a6-avant-2-0-tdi-ID8PxnB7.html,,,"6,10 l/100km","4,50 l/100km",Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,BMW,420 Gran Coupé,d Pack M Auto,Diesel,Novembro,2017,173 000 km,1 995 cm3,190 cv,,,,Coupé,Branco,Pérola,Automática,8,5,5,Classe 1,Tracção traseira,129 g/km,,,Importado,Sim,Usados,28 400,8091471409,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-pack-m-auto-ID8PAZln.html,20 Novembro 2025,Sim,,,Mostrar VIN,,,,,Série 4,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Citroën,C5 Aircross,1.5 BlueHDi Feel Pack,Diesel,Outubro,2021,58 000 km,1 499 cm3,130 cv,Sim,,Sim,SUV / TT,Preto,,Manual,,5,5,,,,18 Meses,,Nacional,,Usados,24 990,8091624563,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c5-aircross-1-5-bluehdi-feel-pack-ID8PBDbB.html,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,A 180,CDi BE Edition,Diesel,Janeiro,2015,110 000 km,1 461 cm3,109 cv,,,Sim,Utilitário,Branco,,Manual,,5,5,,,,18 Meses,,Nacional,,Usados,16 400,8091935574,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-cdi-be-edition-ID8PCV5U.html,,Sim,,,,,,,,Classe A,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,5008,1.5 BlueHDi Allure EAT8,Diesel,Dezembro,2019,61 000 km,1 499 cm3,130 cv,,,Sim,SUV / TT,Cinzento,Metalizado,Automática,,5,7,,,,18 Meses,,,,Usados,27 400,8091842850,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-eat8-ID8PCxYm.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,3008,1.5 BlueHDi Allure EAT8,Diesel,Dezembro,2018,75 000 km,1 499 cm3,130 cv,,Sim,Sim,SUV / TT,Cinzento,Metalizado,Automática,,5,5,,,,18 Meses,,,,Usados,25 700,8090823068,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-allure-eat8-ID8PygGg.html,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Ford,Puma,1.0 EcoBoost MHEV Titanium,Gasolina,Julho,2021,71 000 km,998 cm3,125 cv,,,Sim,SUV / TT,Cinzento,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,121 g/km,18 Meses,1,Nacional,Sim,Usados,18 990,8092105138,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/ford-puma-1-0-ecoboost-mhev-titanium-ID8PDEcO.html,,Sim,"4,90 l/100km","3,90 l/100km",Mostrar VIN,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Kia,e-Niro,EV 64kWh,Eléctrico,Outubro,2021,43 000 km,,204 cv,Sim,Sim,Sim,SUV / TT,Cinzento,Metalizado,Automática,,5,5,Classe 1,,,18 Meses,,,,Usados,27 850,8091598626,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/kia-e-niro-ev-64kwh-ID8PBvrg.html,,Sim,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,3008,1.2 PureTech Allure Pack EAT8,Gasolina,Abril,2021,108 000 km,1 199 cm3,130 cv,,,Sim,SUV / TT,Preto,Metalizado,Automática,,5,5,,,,36 Meses,,,Sim,Usados,23 950,8091704032,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-2-puretech-allure-pack-eat8-ID8PBXRm.html,,Sim,,,,,,,,,1 Janeiro 0001,,,,,,StandVirtual,Yes,2024-04-01
