Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Valor Fixo,Segmento,Cor,Tipo de cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Tracção,Emissões CO2,Inspecção válida até,Registo(s),Origem,Não fumador,Consumo Urbano,Consumo Extra Urbano,Condição,Preco,ID Anuncio,Data Anuncio,Aceita retoma,Possibilidade de financiamento,Garantia de Stand (incl. no preço),Classe do veículo,Livro de Revisões completo,2º Chave,IVA Discriminado,IVA dedutível,Autonomia Máxima,Consumo Combinado,Autonomia,Capacidade da bateria,Bateria,IUC,Filtro de partículas,Clássico,Sub-modelo,Garantia de Fábrica até,ou até,Consumo,Valor sem ISV,Site,Portugal
Profissional,BMW,i3,120Ah,Eléctrico,Agosto,2021,9 465 km,,170 cv,Sim,Utilitário,Preto,Metalizado,Automática,,5,4,,,,,Nacional,,,,Usados,41 600        EUR,8088209607,13 Julho 2023,Sim,Sim,18 Meses,,Sim,Sim,,Sim,,,,,Própria,,,,Série i,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Outubro,2021,14 536 km,1 950 cm3,116 cv,Sim,Utilitário,Amarelo,Metalizado,Automática,8,5,5,Tracção dianteira,132 g/km,,,Nacional,,"5,30 l/100km","3,80 l/100km",Usados,37 990        EUR,8089622815,13 Julho 2023,Sim,Sim,24 Meses,Classe 1,Sim,Sim,,,,,,,,,,,Classe A,,,,,StandVirtual,Yes
Profissional,BMW,530,d xDrive Line Luxury Auto,Diesel,Março,2018,69 000 km,2 993 cm3,265 cv,,Carrinha,Cinzento,,Automática,,5,5,,,,,Nacional,Sim,,,Usados,41 500        EUR,8089913795,13 Julho 2023,Sim,Sim,18 Meses,,,Sim,,,,,,,,,,,Série 5,,,,,StandVirtual,Yes
Profissional,DS,DS7 Crossback,1.5 BlueHDi Performance Line EAT8,Diesel,Maio,2021,21 081 km,1 499 cm3,130 cv,,SUV / TT,Preto,Metalizado,Automática,8,5,5,Tracção dianteira,,,,,Sim,"4,20 l/100km",,Usados,36 990        EUR,8089909804,13 Julho 2023,Sim,Sim,24 Meses,Classe 1,Sim,Sim,,,,,,,,,,Sim,,,,,,StandVirtual,Yes
Profissional,BMW,520,d Pack M Auto,Diesel,Agosto,2017,132 000 km,1 995 cm3,190 cv,,Sedan,Azul,Metalizado,Automática,9,5,5,Tracção traseira,,,1,,Sim,"5,50 l/100km",,Usados,30 900        EUR,8085886485,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,Sim,,,,,,,,,Série 5,,,,,StandVirtual,Yes
Profissional,Nissan,X-Trail,1.7 dCi Tekna,Diesel,Outubro,2020,52 849 km,1 749 cm3,150 cv,,SUV / TT,Preto,Metalizado,Manual,6,5,7,,,,,Nacional,Sim,"5,90 l/100km",,Usados,31 500        EUR,8089199431,13 Julho 2023,Sim,Sim,36 Meses,,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Nissan,Leaf,e+ 10o Aniversário,Eléctrico,Junho,2021,22 201 km,,218 cv,,Utilitário,Vermelho,Metalizado,Automática,,5,5,Tracção dianteira,,,,Nacional,Sim,,,Usados,32 950        EUR,8089199763,13 Julho 2023,Sim,Sim,36 Meses,,Sim,Sim,,,,,385 km,,,,,,,,,18 kWh/100km,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d Station 9G-TRONIC Night Edition,Diesel,Julho,2019,84 037 km,1 950 cm3,194 cv,Sim,Carrinha,Cinzento,,Automática,9,5,5,,,,1,Importado,,,,Usados,41 990        EUR,8089805969,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,Sim,,,,,,,,,,,Classe C,,,,,StandVirtual,Yes
Profissional,Fiat,500e,Icon,Eléctrico,Maio,2022,12 km,,118 cv,,Pequeno citadino,Preto,Metalizado,Automática,,3,5,,,,,Importado,,,,Usados,30 750        EUR,8087654225,13 Julho 2023,Sim,Sim,36 Meses,Classe 1,,,,Sim,,,,,Própria,,,,,,,,,StandVirtual,Yes
Profissional,VW,T-Roc,2.0 TDI Style,Diesel,Maio,2021,15 700 km,1 968 cm3,115 cv,,SUV / TT,Cinzento,Metalizado,Manual,,5,5,,,,,Nacional,Sim,,,Usados,30 900        EUR,8089450305,13 Julho 2023,Sim,,18 Meses,Classe 1,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,Q2,30 TFSI Advanced,Gasolina,Julho,2022,2 097 km,999 cm3,110 cv,Sim,SUV / TT,Prateado,Metalizado,Manual,6,5,5,,119 g/km,,,Nacional,Sim,,,Usados,31 900        EUR,8089780351,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Ford,Kuga,1.5 EcoBoost ST-Line,Gasolina,Junho,2022,12 301 km,1 499 cm3,150 cv,Sim,SUV / TT,Prateado,Metalizado,Manual,6,5,5,,126 g/km,,,Importado,Sim,,,Usados,32 900        EUR,8089780340,13 Julho 2023,Sim,Sim,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mazda,MX-5,1.5 Sky-G Evolve HS Navi,Gasolina,Março,2023,200 km,1 496 cm3,132 cv,,Cabrio,Cinzento,Metalizado,Manual,6,2,2,Tracção traseira,,,,Nacional,Sim,"8,20 l/100km",,Usados,33 990        EUR,8089183413,13 Julho 2023,Sim,Sim,72 Meses,Classe 1,Sim,Sim,,,,,,,,,,,,23/03/2029,150 000 km,,,StandVirtual,Yes
Particular,Renault,Trafic,1.6 dCi SpaceClass 8L SS,Diesel,Março,2016,87 000 km,1 598 cm3,125 cv,Sim,Monovolume,Preto,Metalizado,Manual,6,5,8,,152 g/km,16/03/2024,,Nacional,Sim,"6,40 l/100km","5,10 l/100km",Usados,32 000        EUR,8089898356,13 Julho 2023,,,,Classe 2,Sim,Sim,,,1 100 km,,,,,195 €,,,,,,,,StandVirtual,Yes
Profissional,Peugeot,2008,1.2 PureTech GT Pack EAT8,Gasolina,Janeiro,2023,6 km,1 199 cm3,130 cv,,SUV / TT,Azul,,Automática,,5,5,,,,1,Importado,,,,Usados,34 500        EUR,8089821003,13 Julho 2023,Sim,Sim,36 Meses,,,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Opel,Mokka-e,Edition,Eléctrico,Novembro,2022,5 km,,136 cv,,SUV / TT,Cinzento,,Automática,,5,5,,,,,Importado,,,,Usados,41 500        EUR,8089555303,13 Julho 2023,Sim,Sim,36 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Peugeot,2008,1.2 PureTech Allure Pack EAT8,Gasolina,Janeiro,2023,64 km,1 199 cm3,130 cv,,SUV / TT,Cinzento,,Automática,,5,5,,,,1,Importado,,,,Usados,33 500        EUR,8089820945,13 Julho 2023,Sim,Sim,36 Meses,,,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Peugeot,308 SW,1.5 BlueHDi Allure Pack,Diesel,Agosto,2022,17 500 km,1 499 cm3,130 cv,Sim,Carrinha,Cinzento,Metalizado,Manual,6,5,5,,,,1,Nacional,Sim,,,Usados,31 900        EUR,8089872547,13 Julho 2023,Sim,Sim,36 Meses,,Sim,Sim,,,,,,,,,Sim,,,01/01/0001,,,,StandVirtual,Yes
Profissional,BMW,530,e iPerformance,Híbrido (Gasolina),Junho,2019,42 900 km,1 998 cm3,252 cv,Sim,Sedan,Preto,,Automática,,4,5,,,,,,Sim,,,Usados,38 990        EUR,8088787708,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,Sim,Sim,Sim,,,,,,,,,Série 5,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Janeiro,2021,71 700 km,1 461 cm3,116 cv,,Utilitário,Cinzento,,Automática,,5,5,,,,,Nacional,Sim,,,Usados,32 400        EUR,8088496536,13 Julho 2023,Sim,Sim,18 Meses,,,,,Sim,,,,,,,,,Classe A,,,,,StandVirtual,Yes
Profissional,Opel,Grandland,1.2 T Ultimate AT,Gasolina,Junho,2022,5 600 km,1 199 cm3,130 cv,,Monovolume,Branco,,Automática,,5,5,,,,,Importado,Sim,,,Usados,33 400        EUR,8088538250,13 Julho 2023,Sim,Sim,18 Meses,,,,,Sim,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,A5 Sportback,45 TFSI quattro S line S tronic,Gasolina,Setembro,2020,27 600 km,1 984 cm3,265 cv,,Sedan,Preto,,Automática,,5,4,,,,,,Sim,,,Usados,41 900        EUR,8088770829,13 Julho 2023,Sim,Sim,18 Meses,,,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Hyundai,Tucson,1.6 CRDi Vanguard DCT,Diesel,Fevereiro,2022,15 644 km,1 598 cm3,136 cv,Sim,SUV / TT,Branco,Metalizado,Automática,,5,5,,146 g/km,,,Nacional,Sim,,,Usados,37 500        EUR,8089652823,13 Julho 2023,Sim,Sim,36 Meses,,,,,,,,,,,"190,41 €",,,,23/02/2027,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Julho,2021,39 178 km,1 950 cm3,116 cv,Sim,Citadino,Branco,Metalizado,Automática,,5,5,,,,,Nacional,Sim,,,Usados,36 900        EUR,8087630742,13 Julho 2023,Sim,,36 Meses,,Sim,,,,,,,,,,,,Classe A,01/07/2023,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d Aut.,Diesel,Junho,2016,95 101 km,2 143 cm3,170 cv,Sim,Coupé,Branco,,Automática,,3,4,,113 g/km,,,Importado,,,,Usados,31 900        EUR,8087929754,13 Julho 2023,Sim,,18 Meses,,,,,,,,,,,"226,98 €",,,Classe C,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 220,D Avantgarde,Diesel,Julho,2016,147 316 km,1 950 cm3,194 cv,Sim,Citadino,Preto,Metalizado,Automática,,4,5,,102 g/km,,,Nacional,Sim,,,Usados,31 900        EUR,8088398273,13 Julho 2023,Sim,,18 Meses,,,,,,,,,,,"226,98 €",,,Classe E,,,,,StandVirtual,Yes
Profissional,Hyundai,Tucson,1.6 CRDi Executive,Diesel,Junho,2021,5 950 km,1 598 cm3,116 cv,,SUV / TT,Branco,Mate,Manual,6,5,5,Tracção dianteira,,,,,Sim,"5,30 l/100km",,Usados,32 900        EUR,8085886763,13 Julho 2023,Sim,Sim,18 Meses,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Opel,Grandland X,1.5 CDTI Edition AT,Diesel,Maio,2022,12 000 km,1 499 cm3,130 cv,,Monovolume,Branco,,Automática,,5,5,,,,,,Sim,,,Usados,32 400        EUR,8088770790,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d AMG Line Aut.,Diesel,Junho,2017,158 000 km,2 143 cm3,170 cv,,Carrinha,Branco,Metalizado,Automática,,5,5,,,,,Importado,Sim,,,Usados,32 400        EUR,8088770866,13 Julho 2023,Sim,Sim,18 Meses,,Sim,Sim,,Sim,,,,,,,,,Classe C,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Janeiro,2021,37 432 km,1 461 cm3,116 cv,,Utilitário,Cinzento,Metalizado,Automática,,5,5,Tracção dianteira,,,,,Sim,,,Usados,35 750        EUR,8089199319,13 Julho 2023,Sim,Sim,24 Meses,Classe 1,,Sim,,,,,,,,,,,Classe A,,,,,StandVirtual,Yes
Profissional,BMW,318,d Touring Line Sport Shadow,Diesel,Março,2020,32 772 km,1 995 cm3,150 cv,,Carrinha,Preto,Metalizado,Manual,6,5,5,,,,,,Sim,,,Usados,35 500        EUR,8089189880,13 Julho 2023,Sim,Sim,24 Meses,Classe 1,Sim,Sim,,,,,,,,,,,Série 3,,,,,StandVirtual,Yes
Profissional,MINI,Cooper,S Auto. John Works,Gasolina,Janeiro,2018,53 882 km,1 998 cm3,178 cv,,Utilitário,Cinzento,Mate,Automática,,3,4,,,,,,Sim,,,Usados,34 500        EUR,8089654925,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,BMW,X2,25 e xDrive X Pack M,Híbrido (Gasolina),Abril,2021,20 000 km,1 499 cm3,220 cv,Sim,SUV / TT,Azul,Metalizado,Automática,7,5,5,Integral,32 g/km,,1,,Sim,,,Usados,44 900        EUR,8088238435,12 Julho 2023,,,,Classe 1,Sim,Sim,,,50 km,,,,,,,,Série X,26/11/2024,,,,StandVirtual,Yes
Profissional,VW,Sharan,2.0 TDI Blue Highline DSG,Diesel,Março,2018,158 000 km,1 968 cm3,184 cv,,Monovolume,Cinzento,Metalizado,Automática,6,5,7,,,,,Nacional,,"6,10 l/100km",,Usados,31 500        EUR,8089280954,8 Julho 2023,Sim,,18 Meses,Classe 1,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,520,d xDrive Pack M Auto,Diesel,Janeiro,2018,105 000 km,1 995 cm3,190 cv,Sim,Sedan,Preto,,Automática,,4,5,,,,,,Sim,,,Usados,35 500        EUR,8089872516,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,Sim,,,,,,,,,Sim,,Série 5,,,,,StandVirtual,Yes
Profissional,BMW,116,d Pack M,Diesel,Março,2022,14 475 km,1 496 cm3,116 cv,,Utilitário,Cinzento,Metalizado,Manual,6,5,5,,,,,,Sim,,,Usados,33 250        EUR,8089407266,13 Julho 2023,Sim,Sim,24 Meses,Classe 1,Sim,Sim,,,,,,,,,,,Série 1,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLC 250,d 4Matic 9G-TRONIC AMG Line,Diesel,Julho,2018,126 471 km,2 143 cm3,204 cv,,SUV / TT,Preto,Metalizado,Automática,9,5,5,Integral,,,,,Sim,,,Usados,43 990        EUR,8089386695,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,Sim,,,,,,,,,,,Classe GLC,,,,,StandVirtual,Yes
Profissional,BMW,420 Gran Coupé,d Pack M Auto,Diesel,Maio,2017,100 000 km,1 995 cm3,190 cv,,Sedan,Branco,Metalizado,Automática,,5,5,Tracção traseira,,,,Importado,Sim,,,Usados,30 800        EUR,8089520825,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,Sim,,,,,,,,,,,Série 4,,,,,StandVirtual,Yes
Profissional,VW,Golf,,Gasolina,Março,2016,83 103 km,1 984 cm3,265 cv,Sim,Utilitário,Branco,,Automática,,5,5,,,,,Importado,,,,Usados,34 990        EUR,8089388852,13 Julho 2023,Sim,,18 Meses,,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,Q3,2.0 TDI,Diesel,Dezembro,2018,121 500 km,1 968 cm3,150 cv,Sim,SUV / TT,Cinzento,,Manual,,5,5,,,,,Nacional,,,,Usados,30 900        EUR,8089988868,13 Julho 2023,,,18 Meses,,,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,730,d Pack M,Diesel,Fevereiro,2017,189 000 km,2 993 cm3,265 cv,Sim,Sedan,Cinzento,Metalizado,Automática,8,4,5,Tracção traseira,,,1,Importado,,,,Usados,42 900        EUR,8085228475,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,635 €,,,Série 7,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 300,d AMG Line,Diesel,Julho,2019,109 000 km,1 950 cm3,245 cv,,Carrinha,Cinzento,Metalizado,Automática,9,5,5,Tracção traseira,155 g/km,,1,Nacional,Sim,,,Usados,38 000        EUR,8089988862,13 Julho 2023,Sim,Sim,18 Meses,,Sim,Sim,,Sim,,,,,,,,,Classe C,,,,,StandVirtual,Yes
Profissional,Jaguar,F-Pace,2.0 i4D Pure,Diesel,Dezembro,2016,108 599 km,1 999 cm3,180 cv,,SUV / TT,Preto,Metalizado,Manual,6,5,5,Tracção dianteira,,,,,Sim,"5,70 l/100km",,Usados,33 500        EUR,8088686472,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,530,e iPerformance Pack M,Híbrido (Gasolina),Dezembro,2018,114 294 km,1 998 cm3,252 cv,Sim,Sedan,Preto,,Automática,,4,5,,,,,Nacional,,,,Usados,33 500        EUR,8086593631,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,Sim,,Série 5,,,,,StandVirtual,Yes
Profissional,VW,Sharan,2.0 TDI Highline DSG,Diesel,Janeiro,2020,87 062 km,1 968 cm3,150 cv,,Monovolume,Cinzento,Metalizado,Automática,6,5,7,Tracção dianteira,179 g/km,,1,Nacional,Sim,"6,30 l/100km",5 l/100km,Usados,36 400        EUR,8089820151,13 Julho 2023,Sim,,18 Meses,Classe 1,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,VW,ID.3,Pro Performance Life,Eléctrico,Dezembro,2020,22 695 km,,204 cv,,Utilitário,Branco,Mate,Automática,,5,5,Tracção traseira,,,1,,Sim,,,Usados,32 400        EUR,8089192706,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,Sim,Sim,,,424 km,,Própria,,,,,,,"15,40 kWh/100km",,StandVirtual,Yes
Profissional,SEAT,Alhambra,2.0 TDi Xcellence,Diesel,Outubro,2019,60 899 km,1 968 cm3,150 cv,,Monovolume,Azul,Metalizado,Manual,6,5,7,Tracção dianteira,,,,Nacional,Sim,"6,10 l/100km",,Usados,33 200        EUR,8087921717,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,Sim,,,,,,,StandVirtual,Yes
Profissional,VW,T-Roc,1.6 TDI Sport,Diesel,Fevereiro,2020,33 448 km,1 598 cm3,115 cv,,SUV / TT,Azul,Metalizado,Manual,6,5,5,Tracção dianteira,,,1,Nacional,Sim,5 l/100km,,Usados,30 800        EUR,8088266216,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,VW,Sharan,2.0 TDI Highline DSG,Diesel,Junho,2019,76 214 km,1 968 cm3,150 cv,Sim,Monovolume,Cinzento,Metalizado,Automática,6,5,7,Tracção dianteira,137 g/km,,,Nacional,,"5,90 l/100km","4,70 l/100km",Usados,36 300        EUR,8089658461,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,VW,ID.3,Pro Performance Life,Eléctrico,Dezembro,2020,61 931 km,,204 cv,,Citadino,Cinzento,Mate,Automática,,5,5,Tracção traseira,,,1,,Sim,,,Usados,30 200        EUR,8089161186,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,Sim,Sim,,,424 km,,Própria,,,,,,,"15,40 kWh/100km",,StandVirtual,Yes
Profissional,Mercedes-Benz,A 250,e Style Plus,Híbrido (Gasolina),Setembro,2020,15 680 km,1 332 cm3,218 cv,,Utilitário,Branco,Metalizado,Automática,8,5,5,Tracção dianteira,,,1,,Sim,,,Usados,37 400        EUR,8088337680,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,Sim,Sim,,,,,,,,,Classe A,,,,,StandVirtual,Yes
Profissional,VW,T-Roc,1.6 TDi R-Line,Diesel,Agosto,2019,65 809 km,1 598 cm3,115 cv,,SUV / TT,Cinzento,Metalizado,Manual,6,5,5,Tracção dianteira,,,1,Nacional,Sim,,,Usados,31 800        EUR,8088326102,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,VW,Golf,2.0 TSi R DSG,Gasolina,Junho,2014,148 000 km,1 984 cm3,300 cv,,Utilitário,Branco,Pérola,Automática,,3,,,,,,,Sim,"8,60 l/100km",,Usados,34 900        EUR,8089930731,13 Julho 2023,Sim,Sim,18 Meses,,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,A6 Avant,2.0 TDi S tronic,Diesel,Julho,2018,112 000 km,1 968 cm3,150 cv,,Carrinha,Azul,Metalizado,Automática,,5,5,,,,,,Sim,,,Usados,31 900        EUR,8088537084,13 Julho 2023,Sim,Sim,18 Meses,,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,MINI,Countryman,Cooper SE ALL4 Auto,Híbrido (Gasolina),Dezembro,2018,86 880 km,1 499 cm3,224 cv,Sim,SUV / TT,Verde,Metalizado,Automática,6,5,5,Integral,40 g/km,,,,Sim,,,Usados,34 250        EUR,8089713602,13 Julho 2023,Sim,Sim,24 Meses,,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,VW,Arteon,2.0 TDI Elegance DSG,Diesel,Março,2020,137 794 km,1 968 cm3,150 cv,,Sedan,Preto,Metalizado,Automática,7,4,5,Tracção dianteira,,,1,Nacional,Sim,"5,40 l/100km",,Usados,32 500        EUR,8087830434,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,Sim,,,,,,,StandVirtual,Yes
Profissional,Peugeot,2008,1.2 PureTech Allure Pack EAT8,Gasolina,Fevereiro,2023,3 km,1 199 cm3,130 cv,,SUV / TT,Vermelho,,Automática,,5,5,,,,1,Importado,,,,Usados,33 500        EUR,8089820929,13 Julho 2023,Sim,Sim,36 Meses,,,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Peugeot,2008,1.2 PureTech Allure Pack EAT8,Gasolina,Fevereiro,2023,566 km,1 199 cm3,130 cv,,SUV / TT,Vermelho,,Automática,,5,5,,,,1,Importado,,,,Usados,31 500        EUR,8089820902,13 Julho 2023,Sim,Sim,36 Meses,,,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Março,2020,144 000 km,1 461 cm3,116 cv,,Citadino,Preto,,Automática,,5,5,,,,,Nacional,,,,Usados,30 500        EUR,8088709146,13 Julho 2023,,,18 Meses,,,,,,,,,,,,,,Classe A,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLC 250,d AMG Line 4-Matic,Diesel,Dezembro,2017,127 405 km,2 143 cm3,204 cv,,SUV / TT,Preto,,Automática,,5,5,,,,,Importado,Sim,,,Usados,42 900        EUR,8088898292,13 Julho 2023,Sim,,18 Meses,,,Sim,,,,,,,,,,,Classe GLC,,,,,StandVirtual,Yes
Profissional,BMW,320,d Line Luxury Auto,Diesel,Março,2019,45 300 km,1 995 cm3,190 cv,Sim,Sedan,Azul,Metalizado,Automática,8,4,5,Tracção traseira,,,,Nacional,Sim,,,Usados,44 146        EUR,8082386824,13 Julho 2023,Sim,Sim,24 Meses,Classe 1,,Sim,,,,,,,,,,,Série 3,,,,,StandVirtual,Yes
Profissional,Volvo,V90,2.0 D4 Inscription Geartronic,Diesel,Março,2018,113 761 km,1 969 cm3,190 cv,Sim,Carrinha,Preto,Metalizado,Automática,,5,5,,119 g/km,,,,,"5,60 l/100km",,Usados,33 440        EUR,8089370346,13 Julho 2023,,Sim,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,A 180 Limousine,d Progressive Aut.,Diesel,Maio,2020,37 039 km,1 461 cm3,116 cv,Sim,Utilitário,Cinzento,Metalizado,Automática,7,4,5,Tracção dianteira,124 g/km,,,,,"4,40 l/100km","3,80 l/100km",Usados,30 750        EUR,8089046366,13 Julho 2023,,Sim,18 Meses,,,,,,,,,,,,,,Classe A,,,,,StandVirtual,Yes
Profissional,BMW,520,d Line Luxury Auto,Diesel,Junho,2019,35 346 km,1 995 cm3,190 cv,Sim,Carrinha,Cinzento,Metalizado,Automática,,5,5,Tracção traseira,,,,,Sim,,,Usados,38 900        EUR,8088165982,13 Julho 2023,,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,,,Série 5,,,,,StandVirtual,Yes
Profissional,Peugeot,5008,1.5 BlueHDi Active Pack EAT8,Diesel,Dezembro,2020,89 000 km,1 499 cm3,130 cv,,Monovolume,Cinzento,,Automática,,5,7,,,,,Importado,,,,Usados,32 500        EUR,8089490329,13 Julho 2023,Sim,,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 180,d AMG Line Aut.,Diesel,Junho,2019,143 000 km,1 598 cm3,122 cv,,Sedan,Preto,,Automática,,5,5,,,,,Nacional,,,,Usados,33 900        EUR,8088351044,13 Julho 2023,Sim,,18 Meses,,,,,,,,,,,,,,Classe C,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,CLA 180,d Shooting Brake AMG Line Aut.,Diesel,Maio,2021,40 395 km,1 950 cm3,116 cv,Sim,Carrinha,Preto,Metalizado,Automática,9,5,5,Tracção dianteira,136 g/km,,1,Importado,Sim,"5,50 l/100km",,Usados,37 890        EUR,8088806038,13 Julho 2023,Sim,Sim,36 Meses,Classe 1,Sim,Sim,,,,,,,,,Sim,,Classe CLA,,,,,StandVirtual,Yes
Profissional,Peugeot,5008,1.5 BlueHDi GT,Diesel,Agosto,2021,41 536 km,1 499 cm3,130 cv,,SUV / TT,Vermelho,Metalizado,Manual,6,5,7,Tracção dianteira,135 g/km,,,Importado,Sim,"4,60 l/100km","3,70 l/100km",Usados,36 490        EUR,8090035392,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,"154,12 €",,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 180,,Gasolina,Maio,2018,67 200 km,1 595 cm3,156 cv,,Coupé,Preto,,Automática,,2,4,,,,,Importado,Sim,,,Usados,39 500        EUR,8089273104,13 Julho 2023,Sim,,18 Meses,,,Sim,,,,,,,,,,,Classe C,,,,,StandVirtual,Yes
Profissional,Cupra,Born,58 kWh,Eléctrico,Novembro,2022,16 400 km,,204 cv,Sim,Utilitário,Cinzento,Metalizado,Automática,6,5,5,Tracção traseira,,,1,Nacional,Sim,,,Usados,41 990        EUR,8089988829,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,Sim,Sim,,,424 km,,Própria,,,,,,,"15,50 kWh/100km",,StandVirtual,Yes
Particular,Audi,TT Roadster,2.0 TFSi S-line S Tronic,Gasolina,Setembro,2016,101 000 km,1 984 cm3,230 cv,Sim,Cabrio,Cinzento,Metalizado,Automática,6,2,2,Tracção dianteira,155 g/km,,2,Importado,Sim,"8,60 l/100km","5,60 l/100km",Usados,34 500        EUR,8090035252,13 Julho 2023,,,,Classe 1,Sim,Sim,,,600 km,,,,,"251,44 €",,,,,,,,StandVirtual,Yes
Profissional,Ford,Focus,1.5 TDCi EcoBlue Active X,Diesel,Julho,2022,31 000 km,1 499 cm3,120 cv,Sim,Utilitário,Cinzento,Metalizado,Manual,6,5,5,Tracção dianteira,113 g/km,,,Nacional,,"3,90 l/100km","3,30 l/100km",Usados,31 490        EUR,8090035296,13 Julho 2023,Sim,Sim,36 Meses,,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Volvo,V60,2.0 D4 Inscription Geartronic,Diesel,Abril,2019,54 500 km,1 969 cm3,190 cv,,Carrinha,Cinzento,,Automática,,5,5,,,,,Nacional,Sim,,,Usados,38 000        EUR,8089386688,13 Julho 2023,Sim,Sim,18 Meses,,Sim,,,,,,,,,,Sim,,,,,,,StandVirtual,Yes
