Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Valor Fixo,Segmento,Cor,Tipo de Caixa,Nº de portas,Lotação,Emissões CO2,Garantia de Stand (incl. no preço),Origem,Consumo Urbano,Consumo Extra Urbano,Consumo Combinado,Condição,VIN,Preco,ID Anuncio,Data Anuncio,Link,IVA Discriminado,Possibilidade de financiamento,Tipo de cor,Número de Mudanças,Classe do veículo,Tracção,Registo(s),2º Chave,Inspecção válida até,Não fumador,Livro de Revisões completo,Sub-modelo,Autonomia,Consumo,Capacidade da bateria,Bateria,Autonomia Máxima,IUC,Garantia de Fábrica até,ou até,Site,Portugal,Data
Particular,VW,e-Golf,AC/DC,Eléctrico,Agosto,2018,87 000 km,,115 cv,Sim,Citadino,Cinzento,Automática,5,5,,,Importado,,,,Usados,Mostrar VIN,17 490,8092088026,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-e-golf-ac-dc-ID8PDzKO.html,,,Metalizado,,Classe 1,Tracção dianteira,,Sim,,Sim,Sim,,180 km,12 kWh/100km,,Própria,160 km,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,5008,1.2 PureTech Active,Gasolina,Novembro,2017,130 000 km,1 199 cm3,130 cv,,Monovolume,Branco,Manual,5,7,,18 Meses,,,,,Usados,,19 990,8090730819,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-active-ID8PxSGn.html,,Sim,,6,Classe 1,Tracção dianteira,,,1 Novembro 2025,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,116,d Sport Line,Diesel,Julho,2020,59 500 km,1 496 cm3,116 cv,,Utilitário,Cinzento,Manual,5,5,111 g/km,18 Meses,,"4,80 l/100km","3,90 l/100km",,Usados,,22 500,8092064328,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-116-d-sport-line-ID8PDtAA.html,,Sim,Metalizado,6,Classe 1,Tracção traseira,,Sim,,Sim,Sim,Série 1,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Audi,Q5,2.0 TDI quattro Sport S-tronic,Diesel,Junho,2018,199 900 km,1 968 cm3,190 cv,Sim,SUV / TT,Azul,Automática,5,5,,18 Meses,Nacional,"5,40 l/100km",,,Usados,,28 990,8091014505,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-q5-2-0-tdi-quattro-sport-s-tronic-ID8Pz4tX.html,Sim,Sim,Metalizado,,Classe 1,,,Sim,,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Renault,Zoe,Zen 50 Flex,Eléctrico,Agosto,2020,29 267 km,,109 cv,Sim,Citadino,Branco,Automática,5,5,,18 Meses,Importado,,,,Usados,,16 650,8089235361,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-zoe-zen-50-flex-ID8PrBE5.html,Sim,Sim,Metalizado,,Classe 1,,1,Sim,,,Sim,,395 km,"17,30 kWh/100km",50 kWh,Aluguer,,,,,StandVirtual,Yes,2024-04-01
Profissional,VW,Polo,1.6 TDI Confortline,Diesel,Setembro,2019,116 118 km,1 598 cm3,80 cv,Sim,Utilitário,Preto,Manual,5,5,,18 Meses,Nacional,,,,Usados,,16 290,8091027003,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-polo-1-6-tdi-confortline-ID8Pz7Jx.html,,Sim,,5,Classe 1,Tracção dianteira,1,Sim,25 Setembro 2025,,Sim,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,VW,T-Roc,1.0 TSI Style,Gasolina,Agosto,2021,73 021 km,999 cm3,110 cv,Sim,SUV / TT,Branco,Manual,5,5,,18 Meses,Nacional,,,,Usados,,20 990,8091128247,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-t-roc-1-0-tsi-style-ID8Pzy4w.html,,Sim,Metalizado,6,Classe 1,Tracção dianteira,1,Sim,11 Agosto 2025,Sim,Sim,,,,,,,,10 Agosto 2024,,StandVirtual,Yes,2024-04-01
Profissional,Fiat,500X,1.3 MJ City Cross,Diesel,Agosto,2018,12 000 km,1 248 cm3,95 cv,Sim,Utilitário,Branco,Manual,5,5,126 g/km,18 Meses,Nacional,"5,20 l/100km","3,50 l/100km",,Usados,Mostrar VIN,19 900,8090219006,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500x-1-3-mj-city-cross-ID8PwJxk.html,,Sim,,5,Classe 1,Tracção dianteira,,Sim,,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,C 200,(BlueTEC) d AMG Line,Diesel,Fevereiro,2018,144 210 km,1 598 cm3,136 cv,,Sedan,Cinzento,Manual,4,,99 g/km,18 Meses,Importado,"4,70 l/100km","3,50 l/100km",,Usados,,28 950,8090610724,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-bluetec-d-amg-line-ID8Pxnrm.html,,,,6,,Tracção traseira,1,Sim,,Sim,Sim,Classe C,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,C 180,(BlueTEC) d AMG Line,Diesel,Junho,2015,244 140 km,1 598 cm3,116 cv,Sim,Sedan,Preto,Manual,4,5,99 g/km,18 Meses,Nacional,"4,70 l/100km","3,50 l/100km",,Usados,Mostrar VIN,23 950,8090610704,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-180-bluetec-d-amg-line-ID8Pxnr2.html,,Sim,,6,Classe 1,Tracção traseira,2,Sim,,Sim,,Classe C,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Renault,Mégane,1.5 Blue dCi GT Line,Diesel,Fevereiro,2020,59 900 km,1 461 cm3,115 cv,,Sedan,Preto,Manual,5,5,,18 Meses,Nacional,,,,Usados,,20 490,8091343365,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-mgane-1-5-blue-dci-gt-line-ID8PAs29.html,,Sim,Metalizado,6,Classe 1,Tracção dianteira,1,Sim,27 Fevereiro 2024,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,2008,PureTech 130 EAT8 Allure Pack,Gasolina,Junho,2020,89 000 km,1 199 cm3,130 cv,,SUV / TT,Cinzento,Automática,5,5,,36 Meses,,,,,Usados,,21 990,8091833937,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-2008-puretech-130-eat8-allure-pack-ID8PCwEB.html,,Sim,Metalizado,8,,,,,,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Renault,Clio,1.5 Blue dCi Intens,Diesel,Fevereiro,2020,88 791 km,1 461 cm3,85 cv,,Utilitário,Cinzento,Manual,5,5,,18 Meses,Nacional,,,,Usados,,15 790,8091138628,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-blue-dci-intens-ID8PzALV.html,,Sim,Metalizado,6,Classe 1,Tracção dianteira,1,Sim,27 Fevereiro 2024,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Renault,Captur,1.5 dCi Exclusive,Diesel,Dezembro,2020,67 012 km,1 461 cm3,95 cv,,SUV / TT,Cinzento,Manual,5,5,,18 Meses,Nacional,,,,Usados,,19 990,8091138631,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-captur-1-5-dci-exclusive-ID8PzALZ.html,,Sim,,6,Classe 1,Tracção dianteira,1,Sim,30 Dezembro 2024,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Abarth,595C,1.4 T-Jet 595,Gasolina,Dezembro,2020,37 800 km,1 368 cm3,145 cv,,Cabrio,Cinzento,Manual,2,,,,,,,,Usados,,21 500,8092100588,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/abarth-595c-1-4-t-jet-595-ID8PDD1q.html,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Peugeot,3008,1.6 BlueHDi GT Line EAT6,Diesel,Outubro,2016,140 000 km,1 560 cm3,120 cv,,SUV / TT,Branco,Automática,5,5,,,,"4,70 l/100km",,,Usados,,22 000,8092092155,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-6-bluehdi-gt-line-eat6-ID8PDAPp.html,,,Pérola,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,BMW,i3,s 120Ah,Eléctrico,Julho,2019,68 000 km,,184 cv,,Citadino,Branco,Automática,5,,,,,,,,Usados,,26 700,8092003387,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-i3-s-120ah-ID8PDdJF.html,,,,1,,Tracção traseira,,,,,,Série i,350 km,12 kWh/100km,50 kWh,Própria,,,,,StandVirtual,Yes,2024-04-01
Profissional,Audi,A3 Sportback,1.6 TDI (clean diesel) Ambiente,Diesel,Julho,2015,187 000 km,1 598 cm3,110 cv,,Carrinha,Preto,Manual,5,,,36 Meses,,"4,70 l/100km",,,Usados,,15 990,8090675259,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-1-6-tdi-clean-diesel-ambiente-ID8PxEef.html,,Sim,Metalizado,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Hyundai,i30,1.0 T-GDI Style,Gasolina,Junho,2022,35 000 km,998 cm3,120 cv,Sim,Carrinha,Cinzento,Manual,5,5,,62 Meses,Nacional,,,"5,50 l/100km",Usados,Mostrar VIN,21 650,8091775599,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-i30-1-0-t-gdi-style-ID8PCgtF.html,,,,,,,,,,,,,,,,,,,27 Junho 2029,,StandVirtual,Yes,2024-04-01
Profissional,Hyundai,Kauai,1.0 T-GDi Premium,Gasolina,Novembro,2022,10 200 km,998 cm3,120 cv,Sim,SUV / TT,Cinzento,Manual,5,5,,43 Meses,Nacional,,,6 l/100km,Usados,Mostrar VIN,22 500,8091140387,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-kauai-1-0-t-gdi-premium-ID8PzBej.html,,,,,,,,,,,,,,,,,,,9 Novembro 2027,,StandVirtual,Yes,2024-04-01
Particular,MINI,Cooper,,Gasolina,Setembro,2021,32 000 km,1 998 cm3,178 cv,,Utilitário,Cinzento,Automática,5,,,,,,,,Usados,,32 500,8092034049,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mini-cooper-ID8PDlId.html,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,3008,,Híbrido (Gasolina),Novembro,2023,1 600 km,1 598 cm3,136 cv,,Carrinha,Cinzento,Automática,5,,,36 Meses,Nacional,,,,Usados,,40 500,8091876745,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-ID8PCGN3.html,,,Metalizado,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,VW,ID.4,Pure Performance Style,Eléctrico,Junho,2021,29 451 km,,170 cv,Sim,Utilitário,Branco,Automática,5,5,,18 Meses,,,,,Usados,,32 900,8089188612,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-id-4-pure-performance-style-ID8Prpu4.html,Sim,Sim,,,Classe 1,Tracção dianteira,1,Sim,1 Junho 2025,Sim,Sim,,,,,Própria,344 km,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,3008,,Diesel,Janeiro,2023,12 000 km,1 497 cm3,130 cv,,Sedan,Branco,Manual,5,,,36 Meses,Nacional,,,,Usados,,33 900,8091839967,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-ID8PCxdR.html,,,Metalizado,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,X5,,Diesel,Outubro,2017,96 000 km,1 955 cm3,210 cv,,SUV / TT,Cinzento,Automática,5,5,,18 Meses,,,,,Usados,,39 990,8090738433,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x5-ID8PxUFb.html,,Sim,,8,Classe 2,Tracção dianteira,,Sim,1 Outubro 2025,Sim,,Série X,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,3008,1.5 BlueHDi Active,Diesel,Maio,2021,52 100 km,1 499 cm3,130 cv,,SUV / TT,Cinzento,Manual,5,,,36 Meses,Nacional,,,,Usados,,30 350,8092127281,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-active-ID8PDJXX.html,,,Metalizado,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Jaguar,E-Pace,2.0 i4D,Diesel,Setembro,2018,50 600 km,1 999 cm3,150 cv,Sim,SUV / TT,Preto,Manual,5,5,124 g/km,18 Meses,Nacional,"5,60 l/100km","4,20 l/100km","4,70 l/100km",Usados,Mostrar VIN,31 950,8092054287,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/jaguar-e-pace-2-0-i4d-ID8PDqYD.html,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,X1,25 e xDrive,Híbrido Plug-In,Janeiro,2021,35 564 km,1 499 cm3,220 cv,Sim,SUV / TT,Preto,Automática,5,5,,18 Meses,Nacional,,,"0,70 l/100km",Usados,Mostrar VIN,35 390,8092054307,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x1-25-e-xdrive-ID8PDqYX.html,Sim,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Land Rover,Range Rover Velar,2.0 D SE,Diesel,Novembro,2017,103 965 km,1 999 cm3,180 cv,Sim,SUV / TT,Cinzento,Automática,5,5,142 g/km,18 Meses,Nacional,"6,20 l/100km","4,90 l/100km","5,40 l/100km",Usados,Mostrar VIN,44 990,8092054297,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-velar-2-0-d-se-ID8PDqYN.html,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,X5,25 d sDrive Comfort 7L,Diesel,Outubro,2015,133 324 km,1 995 cm3,218 cv,Sim,SUV / TT,Cinzento,Automática,5,7,149 g/km,18 Meses,Nacional,"6,50 l/100km","5,20 l/100km","5,60 l/100km",Usados,Mostrar VIN,33 900,8092065589,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x5-25-d-sdrive-comfort-7l-ID8PDtUW.html,,,,,,,,,,,,Série X,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Land Rover,Discovery Sport,2.0 eD4 R-Dynamic,Diesel,Novembro,2020,33 541 km,1 999 cm3,150 cv,Sim,SUV / TT,Cinzento,Manual,5,7,,18 Meses,Nacional,,,,Usados,Mostrar VIN,39 990,8092065588,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/land-rover-discovery-sport-2-0-ed4-r-dynamic-ID8PDtUU.html,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,3008,1.5 BlueHDi Allure Pack EAT8,Diesel,Maio,2022,29 735 km,1 499 cm3,130 cv,Sim,SUV / TT,Preto,Automática,5,5,,36 Meses,Nacional,,,"5,20 l/100km",Usados,Mostrar VIN,31 990,8092065592,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-allure-pack-eat8-ID8PDtUY.html,,,,,,,,,,,,,,,,,,,29 Março 2027,,StandVirtual,Yes,2024-04-01
Profissional,Toyota,C-HR,1.8 Hybrid Exclusive,Híbrido (Gasolina),Julho,2022,53 318 km,1 798 cm3,122 cv,Sim,Citadino,Branco,Automática,5,,111 g/km,99 Meses,Nacional,,,,Usados,Mostrar VIN,33 500,8092156880,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hybrid-exclusive-ID8PDRFm.html,,Sim,,,,,,,,,,,,,,,,,7 Julho 2032,,StandVirtual,Yes,2024-04-01
Profissional,Toyota,C-HR,1.8 Hybrid Square Collection,Híbrido (Gasolina),Julho,2022,39 318 km,1 798 cm3,122 cv,Sim,SUV / TT,Branco,Automática,5,5,111 g/km,36 Meses,Nacional,,,,Usados,Mostrar VIN,32 500,8092156876,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hybrid-square-collection-ID8PDRFi.html,,Sim,,,,,,,,,,,,,,,,,1 Abril 2027,,StandVirtual,Yes,2024-04-01
Profissional,Toyota,C-HR,1.8 Hybrid Square Collection,Híbrido (Gasolina),Fevereiro,2022,27 288 km,1 798 cm3,122 cv,Sim,SUV / TT,Cinzento,Automática,5,5,111 g/km,36 Meses,Nacional,,,,Usados,Mostrar VIN,32 500,8092156875,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hybrid-square-collection-ID8PDRFh.html,,Sim,,,,,,,,,,,,,,,,,1 Abril 2027,,StandVirtual,Yes,2024-04-01
Profissional,Land Rover,Discovery Sport,,Diesel,Maio,2020,41 581 km,1 999 cm3,150 cv,Sim,SUV / TT,Cinzento,Manual,5,5,,18 Meses,Nacional,,,,Usados,Mostrar VIN,41 900,8092082411,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/land-rover-discovery-sport-ID8PDyif.html,Sim,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Porsche,Panamera,Diesel,Diesel,Fevereiro,2014,255 000 km,2 967 cm3,300 cv,Sim,Utilitário,Outra,Automática,5,4,169 g/km,,,"7,70 l/100km","5,60 l/100km",,Usados,Mostrar VIN,38 000,8092088070,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/porsche-panamera-diesel-ID8PDzLv.html,,,,8,,Tracção traseira,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Toyota,C-HR,1.8 Hybrid Square Collection,Híbrido (Gasolina),Fevereiro,2022,21 808 km,1 798 cm3,122 cv,Sim,SUV / TT,Cinzento,Automática,5,5,111 g/km,36 Meses,Nacional,,,,Usados,Mostrar VIN,32 500,8092156868,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hybrid-square-collection-ID8PDRFa.html,,Sim,,,,,,,,,,,,,,,,,1 Abril 2027,,StandVirtual,Yes,2024-04-01
Profissional,Nissan,Qashqai,1.5 e-Power N-Connecta,Híbrido (Gasolina),Abril,2023,7 775 km,1 497 cm3,190 cv,Sim,SUV / TT,Branco,Automática,5,5,,24 Meses,Nacional,,,"5,20 l/100km",Usados,Mostrar VIN,36 900,8092098397,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-e-power-n-connecta-ID8PDCs5.html,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,DS,DS7 Crossback,E-Tense Be Chic EAT8,Híbrido (Gasolina),Janeiro,2020,70 040 km,1 598 cm3,300 cv,Sim,SUV / TT,Azul,Automática,5,5,,18 Meses,Nacional,,,,Usados,Mostrar VIN,34 990,8092098398,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/ds-ds7-crossback-e-tense-be-chic-eat8-ID8PDCs6.html,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Land Rover,Range Rover Evoque,2.0 D150 AWD Auto,Diesel,Novembro,2020,39 468 km,1 999 cm3,150 cv,Sim,SUV / TT,Preto,Automática,5,5,,18 Meses,Nacional,,,,Usados,Mostrar VIN,44 900,8092098399,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-d150-awd-auto-ID8PDCs7.html,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Cupra,Formentor,2.0 TSI DSG 4Drive VZ,Gasolina,Janeiro,2021,57 200 km,1 984 cm3,310 cv,Sim,SUV / TT,Cinzento,Automática,5,5,,18 Meses,Nacional,,,,Usados,Mostrar VIN,39 900,8092098401,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/cupra-formentor-2-0-tsi-dsg-4drive-vz-ID8PDCs9.html,Sim,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Toyota,C-HR,1.8 Hybrid Exclusive+P.Luxury,Híbrido (Gasolina),Julho,2022,12 865 km,1 798 cm3,122 cv,Sim,SUV / TT,Dourado,Automática,5,,112 g/km,99 Meses,Nacional,,,,Usados,Mostrar VIN,34 750,8092156859,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hybrid-exclusive-p-luxury-ID8PDRF1.html,,Sim,,,,,,,,,,,,,,,,,7 Julho 2032,,StandVirtual,Yes,2024-04-01
Profissional,BMW,M550d,xDrive Auto,Diesel,Abril,2015,163 200 km,2 993 cm3,381 cv,Sim,Sedan,Preto,Automática,4,,,18 Meses,,"7,10 l/100km",,,Usados,,41 900,8088532805,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-m550d-xdrive-auto-ID8PoESx.html,,Sim,Metalizado,,,,1,,,Sim,Sim,Série 5,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Toyota,C-HR,1.8 Hybrid Exclusive+P.Luxury,Híbrido (Gasolina),Março,2022,34 000 km,1 798 cm3,122 cv,Sim,SUV / TT,Preto,Automática,5,5,112 g/km,36 Meses,Nacional,,,,Usados,Mostrar VIN,34 750,8092156844,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hybrid-exclusive-p-luxury-ID8PDREM.html,,Sim,,,,,,,,,,,,,,,,,1 Abril 2027,,StandVirtual,Yes,2024-04-01
Profissional,Toyota,C-HR,1.8 Hybrid Exclusive,Híbrido (Gasolina),Março,2022,34 000 km,1 798 cm3,122 cv,Sim,SUV / TT,Cinzento,Automática,5,5,111 g/km,36 Meses,Nacional,,,,Usados,Mostrar VIN,33 500,8092156843,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hybrid-exclusive-ID8PDREL.html,,Sim,,,,,,,,,,,,,,,,,1 Abril 2027,,StandVirtual,Yes,2024-04-01
Profissional,Toyota,Corolla,1.8 Hybrid Square Collection,Híbrido (Gasolina),Setembro,2022,10 000 km,1 798 cm3,122 cv,Sim,Utilitário,Branco,Automática,5,,,36 Meses,Nacional,,,,Usados,Mostrar VIN,36 000,8092156829,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-corolla-1-8-hybrid-square-collection-ID8PDREx.html,,Sim,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Mercedes-Benz,GLC 300,e 4Matic,Híbrido (Gasolina),Agosto,2020,84 500 km,1 991 cm3,320 cv,,SUV / TT,Preto,Automática,5,,,,,,,,Usados,,40 750,8091544052,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-300-e-4matic-ID8PBif2.html,,,Metalizado,,Classe 1,,,,,,,Classe GLC,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Mercedes-Benz,C 220,d AMG Line,Diesel,Agosto,2019,68 000 km,1 950 cm3,194 cv,,Cabrio,Branco,Automática,3,4,,,Importado,"5,50 l/100km",,,Usados,,43 500,8092003389,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-amg-line-ID8PDdJH.html,,,Pérola,9,Classe 1,,1,Sim,,Sim,Sim,Classe C,,,,,,,1 Dezembro 2024,,StandVirtual,Yes,2024-04-01
Particular,Jaguar,F-Pace,2.0 i4D Prestige Aut.,Diesel,Setembro,2019,148 000 km,1 999 cm3,180 cv,Sim,SUV / TT,Cinzento,Automática,5,5,,,Importado,,,,Usados,,32 900,8088508294,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/jaguar-f-pace-2-0-i4d-prestige-aut-ID8Poywc.html,,,Metalizado,,,Integral,,Sim,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,X5,40e xDrive Pack M,Híbrido Plug-In,Dezembro,2017,130 000 km,1 997 cm3,313 cv,,SUV / TT,Branco,Automática,5,5,78 g/km,18 Meses,,,,,Usados,Mostrar VIN,43 900,8088437977,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x5-40e-xdrive-pack-m-ID8Pogd3.html,,Sim,Metalizado,8,,Integral,1,Sim,,Sim,Sim,Série X,,,,,,217 €,,,StandVirtual,Yes,2024-04-01
Profissional,Volvo,XC 60,2.0 D3 Momentum,Diesel,Novembro,2019,63 468 km,1 969 cm3,150 cv,Sim,SUV / TT,Cinzento,Manual,5,5,,18 Meses,Nacional,,,,Usados,Mostrar VIN,32 990,8091833979,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-xc-60-2-0-d3-momentum-ID8PCwFh.html,Sim,Sim,,6,Classe 1,Tracção dianteira,1,Sim,8 Novembro 2025,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Jaguar,F-Pace,2.0 i4D Prestige Aut.,Diesel,Setembro,2019,148 000 km,1 999 cm3,180 cv,Sim,SUV / TT,Cinzento,Automática,5,5,,,Importado,,,,Usados,,32 900,8088508294,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/jaguar-f-pace-2-0-i4d-prestige-aut-ID8Poywc.html,,,Metalizado,,,Integral,,Sim,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,X5,40e xDrive Pack M,Híbrido Plug-In,Dezembro,2017,130 000 km,1 997 cm3,313 cv,,SUV / TT,Branco,Automática,5,5,78 g/km,18 Meses,,,,,Usados,Mostrar VIN,43 900,8088437977,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x5-40e-xdrive-pack-m-ID8Pogd3.html,,Sim,Metalizado,8,,Integral,1,Sim,,Sim,Sim,Série X,,,,,,217 €,,,StandVirtual,Yes,2024-04-01
Profissional,Volvo,XC 60,2.0 D3 Momentum,Diesel,Novembro,2019,63 468 km,1 969 cm3,150 cv,Sim,SUV / TT,Cinzento,Manual,5,5,,18 Meses,Nacional,,,,Usados,Mostrar VIN,32 990,8091833979,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-xc-60-2-0-d3-momentum-ID8PCwFh.html,Sim,Sim,,6,Classe 1,Tracção dianteira,1,Sim,8 Novembro 2025,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Land Rover,Range Rover Sport,3.0 SDV6 HSE Dynamic,Diesel,Janeiro,2014,181 000 km,2 993 cm3,292 cv,,SUV / TT,Preto,Automática,5,,199 g/km,,,"8,70 l/100km","6,80 l/100km",,Usados,Mostrar VIN,37 500,8092085654,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-sport-3-0-sdv6-hse-dynamic-ID8PDz8y.html,,,,8,,Integral,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Land Rover,Range Rover Evoque,1.5 P300e AWD R-Dynamic SE Auto,Híbrido Plug-In,Novembro,2020,138 000 km,1 498 cm3,309 cv,Sim,SUV / TT,Cinzento,Automática,5,,,18 Meses,,,,,Usados,,40 990,8092130781,31 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-1-5-p300e-awd-r-dynamic-se-auto-ID8PDKSp.html,Sim,Sim,Metalizado,,,,1,Sim,,Sim,,,55 km,"15,90 kWh/100km",,,,,,,StandVirtual,Yes,2024-04-01
