Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Tracção,Emissões CO2,Consumo Urbano,Consumo Extra Urbano,Condição,Preco,ID Anuncio,Data Anuncio,Link,Valor Fixo,Aceita retoma,Possibilidade de financiamento,Tipo de cor,Classe do veículo,Garantia de Stand (incl. no preço),Registo(s),Origem,Não fumador,2º Chave,Inspecção válida até,Livro de Revisões completo,Sub-modelo,IUC,IVA Discriminado,Filtro de partículas,Autonomia,Bateria,Gancho de Reboque,Consumo,Capacidade da bateria,Autonomia Máxima,Consumo Combinado,Garantia de Fábrica até,ou até,Site,Portugal,Data
Profissional,Audi,A4 Avant,2.0 TDI S-line S tronic,Diesel,Setembro,2018,148 200 km,1 968 cm3,190 cv,Carrinha,Preto,Automática,7,5,5,,,,,Usados,32 990        EUR,8089464815,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-2-0-tdi-s-line-s-tronic-ID8PszkX.html,Sim,Sim,,,Classe 1,18 Meses,1,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,420 Gran Coupé,d Pack M Auto,Diesel,Outubro,2018,138 560 km,1 995 cm3,190 cv,Coupé,Azul,Automática,7,5,5,Tracção traseira,,,,Usados,34 990        EUR,8090103408,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-pack-m-auto-ID8PwfsQ.html,Sim,Sim,,Metalizado,Classe 1,18 Meses,1,,Sim,Sim,01/10/2024,Sim,Série 4,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 250,e AMG Line,Híbrido (Gasolina),Junho,2021,33 400 km,1 332 cm3,218 cv,Utilitário,Branco,Automática,,5,5,,,,,Usados,39 800        EUR,8089844370,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-amg-line-ID8Pua4O.html,Sim,,,,,24 Meses,,Nacional,,,,,Classe A,,,,,,,,,,"1,10 l/100km",,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,CLA 180,d Progressive Aut.,Diesel,Junho,2021,109 400 km,1 461 cm3,116 cv,Sedan,Branco,Automática,,4,,,98 g/km,"4,30 l/100km","3,30 l/100km",Usados,33 500        EUR,8089600534,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-progressive-aut-ID8Pt8DY.html,Sim,,,,,24 Meses,,Nacional,,,,,Classe CLA,,,,,,,,,,"3,70 l/100km",,,StandVirtual,Yes,2023-09-30
Profissional,VW,Arteon,2.0 TDI Elegance DSG,Diesel,Outubro,2019,83 916 km,1 968 cm3,190 cv,Sedan,Cinzento,Automática,,4,5,,,,,Usados,31 990        EUR,8090016618,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-arteon-2-0-tdi-elegance-dsg-ID8PuST0.html,Sim,,,,,18 Meses,,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,MINI,Clubman,John Cooper Works ALL4,Gasolina,Agosto,2021,27 715 km,1 998 cm3,306 cv,Carrinha,Preto,Automática,8,6,5,Integral,169 g/km,,,Usados,44 750        EUR,8090295073,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-clubman-john-cooper-works-all4-ID8Pv3kd.html,,,,,Classe 1,,1,Nacional,Sim,Sim,,Sim,,"251,44 €",,,,,,,,,,12/02/2025,,StandVirtual,Yes,2023-09-30
Profissional,Land Rover,Range Rover Evoque,2.0 D150 AWD S Auto,Diesel,Junho,2019,58 000 km,1 999 cm3,150 cv,SUV / TT,Cinzento,Automática,9,5,5,Integral,134 g/km,"6,10 l/100km","4,50 l/100km",Usados,44 500        EUR,8090325821,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-d150-awd-s-auto-ID8Pvbk9.html,Sim,Sim,Sim,,Classe 1,18 Meses,,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,Toyota,C-HR,1.8 Hybrid Exclusive+P.Luxury,Híbrido (Gasolina),Fevereiro,2022,30 173 km,1 798 cm3,122 cv,SUV / TT,Cinzento,Automática,1,5,5,Tracção dianteira,112 g/km,"3,20 l/100km","4,20 l/100km",Usados,32 800        EUR,8090610530,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hybrid-exclusive-p-luxury-ID8Pxnoe.html,,,,,,,1,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Audi,A6,40 TDI Sport S tronic,Diesel,Fevereiro,2019,79 000 km,1 968 cm3,204 cv,Sedan,Cinzento,Automática,,4,5,,117 g/km,"5,20 l/100km",,Usados,37 990        EUR,8089252121,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a6-40-tdi-sport-s-tronic-ID8PrG0p.html,Sim,,Sim,Metalizado,,18 Meses,,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mazda,3,2.0 Sky-G Homura,Gasolina,Fevereiro,2023,6 200 km,1 998 cm3,150 cv,Utilitário,Dourado,Manual,6,5,5,Tracção dianteira,,"6,10 l/100km",,Usados,31 790        EUR,8089093258,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mazda-3-2-0-sky-g-homura-ID8Pr0G6.html,,Sim,Sim,Metalizado,Classe 1,71 Meses,,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,26/02/2029,150 000 km,StandVirtual,Yes,2023-09-30
Profissional,Jaguar,XF Sportbrake,2.0 D R-Sport Aut.,Diesel,Junho,2018,152 000 km,1 999 cm3,180 cv,Carrinha,Branco,Automática,,5,5,,,,,Usados,30 990        EUR,8090492898,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/jaguar-xf-sportbrake-2-0-d-r-sport-aut-ID8PvSMV.html,Sim,Sim,Sim,,Classe 1,18 Meses,1,,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Chevrolet,Camaro,,Gasolina,Novembro,2016,50 000 km,1 998 cm3,275 cv,Coupé,Branco,Automática,,2,4,,,,,Usados,45 000        EUR,8089139513,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/chevrolet-camaro-ID8PrcI9.html,,Sim,,,Classe 1,18 Meses,,,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,CLA 220,d Shooting Brake AMG Line Aut.,Diesel,Dezembro,2017,144 000 km,2 143 cm3,177 cv,Carrinha,Cinzento,Automática,,5,5,,,,,Usados,30 990        EUR,8089333930,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-220-d-shooting-brake-amg-line-aut-ID8Ps1hU.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,1,Nacional,Sim,Sim,,Sim,Classe CLA,"235,26 €",,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,BMW,216 Gran Coupé,d Pack M,Diesel,Novembro,2020,53 000 km,1 496 cm3,116 cv,Sedan,Branco,Automática,7,4,5,Tracção dianteira,124 g/km,,,Usados,31 499        EUR,8090338894,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-216-gran-coup-d-pack-m-ID8PveJ0.html,,,,,Classe 1,,1,Nacional,Sim,Sim,,Sim,Série 2,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Ford,Focus SW,1.0 EcoBoost MHEV ST-Line Aut.,Gasolina,Junho,2023,50 km,998 cm3,125 cv,Carrinha,Azul,Automática,7,5,5,,,,,Usados,31 400        EUR,8090030777,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/ford-focus-sw-1-0-ecoboost-mhev-st-line-aut-ID8PuVzn.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,1,Nacional,Sim,Sim,,,,"108,32 €",,,,,,,,,,01/01/0001,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,B 180,d Style Aut.,Diesel,Junho,2021,35 700 km,1 950 cm3,116 cv,Monovolume,Preto,Automática,,5,5,,,,,Usados,34 800        EUR,8089818919,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-b-180-d-style-aut-ID8Pu3sj.html,Sim,,,,,24 Meses,,Nacional,,,,,Classe B,,,,,,,,,,"5,20 l/100km",,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Julho,2022,50 km,1 950 cm3,116 cv,Utilitário,Azul,Automática,7,5,5,,,"5,30 l/100km",,Usados,41 400        EUR,8088901256,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PqcJi.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,1,Nacional,Sim,Sim,,,Classe A,"235,26 €",,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,2008,1.2 PureTech GT EAT8,Gasolina,Junho,2023,50 km,1 199 cm3,130 cv,SUV / TT,Branco,Automática,8,5,5,,,,,Usados,32 900        EUR,8090108354,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-gt-eat8-ID8PwgKC.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,,Nacional,Sim,Sim,,,,"108,32 €",,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,B 200,AMG Line Aut.,Gasolina,Julho,2020,65 000 km,1 332 cm3,163 cv,Monovolume,Branco,Automática,7,5,5,Tracção dianteira,,,,Usados,32 950        EUR,8089166539,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-b-200-amg-line-aut-ID8PrjK3.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,,Importado,Sim,Sim,,Sim,Classe B,130 €,,Sim,,,,,,,6 l/100km,,,StandVirtual,Yes,2023-09-30
Profissional,VW,Passat Variant,1.4 TSI GTE Plug-in,Híbrido (Gasolina),Setembro,2021,37 290 km,1 395 cm3,218 cv,Carrinha,Cinzento,Automática,,5,5,,,,,Usados,35 500        EUR,8089721287,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-passat-variant-1-4-tsi-gte-plug-in-ID8PtE3B.html,Sim,Sim,Sim,,,18 Meses,1,Nacional,,,,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,C 220,BlueTEC Avantgarde,Diesel,Outubro,2017,83 700 km,2 143 cm3,170 cv,Carrinha,Cinzento,Manual,,5,5,Tracção traseira,,,,Usados,30 900        EUR,8090657431,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-bluetec-avantgarde-ID8PxzAH.html,,Sim,Sim,,,18 Meses,,Nacional,,,10/10/2023,,Classe C,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mazda,CX-5,2.0 G Newground,Gasolina,Junho,2023,2 100 km,1 998 cm3,165 cv,SUV / TT,Outra,Manual,6,5,5,Tracção dianteira,146 g/km,,,Usados,39 890        EUR,8090153554,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mazda-cx-5-2-0-g-newground-ID8PwswE.html,,Sim,Sim,Metalizado,Classe 1,71 Meses,,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,28/06/2029,150 000 km,StandVirtual,Yes,2023-09-30
Profissional,Opel,Astra,1.2 T GS Line Aut.,Gasolina,Outubro,2022,50 km,1 199 cm3,130 cv,Utilitário,Branco,Automática,8,5,5,,,,,Usados,33 750        EUR,8088901174,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/opel-astra-1-2-t-gs-line-aut-ID8PqcHY.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,1,Nacional,Sim,Sim,,,,"108,32 €",,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,MINI,Electric,,Eléctrico,Março,2021,40 385 km,,184 cv,Utilitário,Branco,Automática,,3,4,,,,,Usados,32 500        EUR,8087732913,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-electric-ID8PliN3.html,Sim,Sim,Sim,Metalizado,Classe 1,24 Meses,,,Sim,Sim,,,,,Sim,,230 km,Própria,,"15,50 kWh/100km",,,,,,StandVirtual,Yes,2023-09-30
Profissional,MINI,John Cooper Works,Auto Desportiva,Gasolina,Maio,2020,19 500 km,1 998 cm3,231 cv,Citadino,Preto,Automática,,3,4,Tracção dianteira,,,,Usados,40 500        EUR,8087848859,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-john-cooper-works-auto-desportiva-ID8PlMX9.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,,,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,VW,Passat Variant,1.4 TSI GTE Plug-in,Híbrido (Gasolina),Março,2021,24 000 km,1 395 cm3,218 cv,Carrinha,Branco,Automática,,5,5,,,,,Usados,36 490        EUR,8090236687,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-passat-variant-1-4-tsi-gte-plug-in-ID8PwO8w.html,Sim,,,,,36 Meses,,Importado,,,,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Jaguar,E-Pace,2.0 i4D R-Dynamic,Diesel,Dezembro,2018,80 000 km,1 999 cm3,150 cv,SUV / TT,Cinzento,Manual,,5,5,Tracção dianteira,,,,Usados,33 900        EUR,8089908007,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/jaguar-e-pace-2-0-i4d-r-dynamic-ID8PuqDd.html,,Sim,Sim,,,18 Meses,1,Nacional,Sim,Sim,,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,MINI,John Cooper Works,Auto Desportiva,Gasolina,Outubro,2020,33 500 km,1 998 cm3,231 cv,Utilitário,Verde,Automática,8,3,4,Tracção dianteira,160 g/km,,,Usados,38 500        EUR,8084854711,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-john-cooper-works-auto-desportiva-ID8P9e2r.html,Sim,Sim,Sim,Metalizado,Classe 1,24 Meses,,Nacional,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,C 220,d Aut.,Diesel,Agosto,2017,144 000 km,2 143 cm3,170 cv,Coupé,Cinzento,Automática,,3,,,,,,Usados,36 750        EUR,8086405652,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-aut-ID8PfJwC.html,,Sim,Sim,Metalizado,,36 Meses,,,,,,,Classe C,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Honda,Civic,2.0 VTEC Turbo Type R GT,Gasolina,Julho,2018,90 000 km,1 996 cm3,320 cv,Utilitário,Cinzento,Manual,6,5,4,Tracção dianteira,,"9,70 l/100km",,Usados,41 900        EUR,8090573424,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/honda-civic-2-0-vtec-turbo-type-r-gt-ID8PxdJK.html,,,Sim,Pérola,Classe 1,18 Meses,1,Importado,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,i3,120Ah,Eléctrico,Março,2021,17 487 km,,170 cv,Citadino,Branco,Automática,,5,5,,,,,Usados,34 600        EUR,8089328086,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-i3-120ah-ID8PrZLE.html,,Sim,Sim,,,18 Meses,,Importado,,Sim,15/03/2025,,Série i,,Sim,,310 km,Própria,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Volvo,V60,2.0 D4 Inscription Geartronic,Diesel,Setembro,2019,79 000 km,1 969 cm3,190 cv,Carrinha,Cinzento,Automática,8,5,5,Tracção dianteira,,"5,40 l/100km","4,20 l/100km",Usados,37 500        EUR,8090702659,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-v60-2-0-d4-inscription-geartronic-ID8PxLmb.html,,,,,Classe 1,18 Meses,,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Outubro,2018,77 837 km,1 461 cm3,116 cv,Utilitário,Branco,Automática,,5,,,,,,Usados,30 990        EUR,8090670384,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PxCXC.html,,Sim,Sim,,,24 Meses,,,Sim,Sim,,Sim,Classe A,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,DS,DS3 Crossback,E-Tense Performance Line,Eléctrico,Novembro,2022,17 923 km,,136 cv,Utilitário,Cinzento,Automática,,5,5,,,,,Usados,36 750        EUR,8090325575,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/ds-ds3-crossback-e-tense-performance-line-ID8Pvbgb.html,,Sim,Sim,Metalizado,Classe 1,36 Meses,1,Nacional,Sim,Sim,,Sim,,,Sim,,,,,,,,,01/01/0001,,StandVirtual,Yes,2023-09-30
Profissional,MINI,Clubman,John Cooper Works ALL4,Gasolina,Abril,2021,34 800 km,1 998 cm3,306 cv,Sedan,Verde,Automática,,6,5,,,,,Usados,43 500        EUR,8089898074,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-clubman-john-cooper-works-all4-ID8Puo30.html,,Sim,Sim,,,18 Meses,,Nacional,,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,3008,1.5 BlueHDi Active Pack,Diesel,Julho,2022,25 993 km,1 499 cm3,130 cv,SUV / TT,Cinzento,Manual,6,5,5,,,,,Usados,31 500        EUR,8089781674,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-active-pack-ID8PtTLA.html,Sim,,Sim,,,36 Meses,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,530,e iPerformance Pack M,Híbrido (Gasolina),Setembro,2018,63 800 km,1 998 cm3,252 cv,Sedan,Cinzento,Automática,,4,5,,,,,Usados,35 950        EUR,8090708639,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-530-e-iperformance-pack-m-ID8PxMUD.html,,Sim,Sim,Metalizado,,24 Meses,,Nacional,Sim,Sim,,Sim,Série 5,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Novembro,2022,5 200 km,1 950 cm3,116 cv,Utilitário,Branco,Automática,,5,,,,"5,30 l/100km",,Usados,40 990        EUR,8090670340,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PxCVU.html,,Sim,Sim,,,24 Meses,,,Sim,Sim,,Sim,Classe A,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 250,e AMG Line,Híbrido (Gasolina),Outubro,2021,15 200 km,1 332 cm3,218 cv,Utilitário,Cinzento,Automática,,5,5,,,,,Usados,39 800        EUR,8090015905,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-amg-line-ID8PuSHw.html,Sim,,,,,24 Meses,,Nacional,,,,,Classe A,,,,,,,,,,"1,10 l/100km",,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,CLA 180,d Shooting Brake Style Plus Aut.,Diesel,Setembro,2021,37 600 km,1 950 cm3,116 cv,Carrinha,Prateado,Automática,,5,,,100 g/km,,,Usados,34 800        EUR,8090015854,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-style-plus-aut-ID8PuSGG.html,Sim,,,,,24 Meses,,Nacional,,,,,Classe CLA,,,,,,,,,,"3,70 l/100km",,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 200,Style Aut.,Gasolina,Setembro,2022,20 500 km,1 332 cm3,163 cv,Utilitário,Preto,Automática,,5,5,,,,,Usados,33 000        EUR,8090015896,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-200-style-aut-ID8PuSHm.html,Sim,,,,,24 Meses,,Nacional,,,,,Classe A,,,,,,,,,,"4,80 l/100km",,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,3008,1.5 BlueHDi Allure,Diesel,Maio,2022,23 864 km,1 499 cm3,130 cv,SUV / TT,Cinzento,Manual,,5,5,,,,,Usados,35 500        EUR,8090015944,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-allure-ID8PuSI8.html,Sim,,,,,18 Meses,,Nacional,,,,,,,,,,,,,,,5 l/100km,,,StandVirtual,Yes,2023-09-30
Profissional,Mitsubishi,Eclipse Cross,2.4 PHEV eMotion,Híbrido (Gasolina),Dezembro,2022,10 790 km,2 360 cm3,202 cv,SUV / TT,Preto,Automática,,5,5,,,,,Usados,41 000        EUR,8090325788,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mitsubishi-eclipse-cross-2-4-phev-emotion-ID8PvbjC.html,Sim,,,,,18 Meses,,Nacional,,,,,,,,,,,,,,,2 l/100km,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 250,e AMG Line,Híbrido (Gasolina),Junho,2020,47 727 km,1 332 cm3,218 cv,Utilitário,Branco,Automática,,5,5,,,,,Usados,39 650        EUR,8089162712,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-amg-line-ID8PriKk.html,Sim,,Sim,,,18 Meses,,Nacional,,,,,Classe A,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,420 Gran Coupé,d Pack M Auto,Diesel,Julho,2017,87 947 km,1 995 cm3,190 cv,Sedan,Cinzento,Automática,,5,5,,114 g/km,,,Usados,36 500        EUR,8089169083,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-pack-m-auto-ID8Prkp5.html,,Sim,Sim,,Classe 1,18 Meses,,Nacional,Sim,Sim,,Sim,Série 4,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Jaguar,F-Pace,2.0 i4D R-Sport,Diesel,Outubro,2016,97 000 km,1 999 cm3,180 cv,SUV / TT,Cinzento,Manual,6,5,5,Tracção traseira,129 g/km,"5,70 l/100km","4,50 l/100km",Usados,32 500        EUR,8090679415,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/jaguar-f-pace-2-0-i4d-r-sport-ID8PxFjh.html,,,,Metalizado,Classe 1,18 Meses,1,Nacional,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 250,e AMG Line,Híbrido (Gasolina),Março,2020,56 446 km,1 332 cm3,218 cv,Utilitário,Cinzento,Automática,,5,,,,,,Usados,35 990        EUR,8090670301,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-amg-line-ID8PxCVh.html,,Sim,Sim,,,24 Meses,,,Sim,Sim,,Sim,Classe A,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mazda,MX-30,e-SKYACTIV Makoto Urban Expression,Eléctrico,Agosto,2023,100 km,,145 cv,SUV / TT,Preto,Automática,1,5,5,Tracção dianteira,,,,Usados,33 500        EUR,8090655598,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mazda-mx-30-e-skyactiv-makoto-urban-expression-ID8Pxz78.html,Sim,Sim,Sim,,Classe 1,60 Meses,,Nacional,,Sim,,,,,Sim,,200 km,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Jeep,Compass,1.3 T Limited,Gasolina,Março,2022,31 250 km,1 332 cm3,130 cv,SUV / TT,Prateado,Manual,6,5,5,Tracção dianteira,158 g/km,"7,80 l/100km","5,10 l/100km",Usados,33 990        EUR,8090018879,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/jeep-compass-1-3-t-limited-ID8PuTtt.html,Sim,Sim,Sim,Metalizado,,36 Meses,,Nacional,,Sim,,Sim,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,MINI,Cabrio,Cooper D,Diesel,Março,2019,49 000 km,1 496 cm3,116 cv,Cabrio,Vermelho,Manual,6,2,4,Tracção dianteira,119 g/km,"4,80 l/100km","3,90 l/100km",Usados,31 500        EUR,8090579955,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-cabrio-cooper-d-ID8Pxfr5.html,,,,,,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Audi,A6 Avant,40 TDI Sport S tronic,Diesel,Junho,2019,81 527 km,1 968 cm3,204 cv,Carrinha,Preto,Automática,,5,5,Tracção dianteira,102 g/km,"4,90 l/100km",,Usados,38 799        EUR,8089628013,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a6-avant-40-tdi-sport-s-tronic-ID8PtfNb.html,,Sim,Sim,Metalizado,Classe 1,18 Meses,1,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Toyota,Corolla Touring Sports,1.8 Hybrid Exclusive,Híbrido (Gasolina),Janeiro,2021,43 500 km,1 798 cm3,122 cv,Carrinha,Preto,Automática,,5,5,Tracção dianteira,,,,Usados,30 490        EUR,8089914730,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/toyota-corolla-touring-sports-1-8-hybrid-exclusive-ID8PusnE.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,,,,Sim,,Sim,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Jeep,Compass,1.3 TG 4Xe Limited S,Híbrido (Gasolina),Dezembro,2020,52 000 km,1 332 cm3,240 cv,SUV / TT,Cinzento,Automática,6,5,5,Integral,44 g/km,,,Usados,34 500        EUR,8090668857,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/jeep-compass-1-3-tg-4xe-limited-s-ID8PxCyZ.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,1,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Volvo,XC 40,2.0 D3 Momentum Geartronic,Diesel,Julho,2020,34 989 km,1 969 cm3,150 cv,SUV / TT,Azul,Automática,7,5,5,,,"5,90 l/100km",,Usados,39 950        EUR,8089292611,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-xc-40-2-0-d3-momentum-geartronic-ID8PrQxt.html,,Sim,Sim,Metalizado,Classe 1,18 Meses,1,Nacional,Sim,Sim,,Sim,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Tesla,Model 3,Standard Range Plus RWD,Eléctrico,Maio,2020,28 408 km,,238 cv,Sedan,Azul,Automática,,4,5,,,,,Usados,37 300        EUR,8090058042,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/tesla-model-3-standard-range-plus-rwd-ID8Pw3F8.html,Sim,,Sim,,Classe 1,18 Meses,1,,Sim,Sim,,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
