Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Valor Fixo,IVA Discriminado,Possibilidade de financiamento,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Tracção,Emissões CO2,Garantia de Stand (incl. no preço),Registo(s),Origem,Livro de Revisões completo,Não fumador,Condição,Preco,ID Anuncio,Data Anuncio,Link,Aceita retoma,Tipo de cor,Inspecção válida até,2º Chave,Consumo Urbano,Consumo Extra Urbano,IUC,Filtro de partículas,Autonomia Máxima,Gancho de Reboque,Sub-modelo,Autonomia,Capacidade da bateria,Bateria,Garantia de Fábrica até,Consumo Combinado,Clássico,Consumo,ou até,Site,Portugal,Data
Profissional,Nissan,Juke,1.5 dCi N-Connecta,Diesel,Maio,2016,148 743 km,1 461 cm3,110 cv,Sim,,Sim,SUV / TT,Branco,Manual,6,5,5,Classe 1,,,18 Meses,,Importado,Sim,,Usados,15 770        EUR,8090548433,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-juke-1-5-dci-n-connecta-ID8Px7eF.html,,Metalizado,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Audi,A3 Sportback,30 TDI,Diesel,Setembro,2019,50 000 km,1 598 cm3,116 cv,Sim,,Sim,Utilitário,Cinzento,Manual,6,5,5,Classe 1,,,18 Meses,,Nacional,Sim,,Usados,23 990        EUR,8090411562,7 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-30-tdi-ID8PvxD4.html,Sim,,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,SEAT,Arona,1.0 TSI Style,Gasolina,Agosto,2020,17 000 km,999 cm3,95 cv,Sim,,Sim,SUV / TT,Branco,Manual,,5,5,Classe 1,,,18 Meses,,Nacional,Sim,,Usados,17 990        EUR,8090411560,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-arona-1-0-tsi-style-ID8PvxD2.html,Sim,,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Nissan,Leaf,Acenta,Eléctrico,Maio,2018,72 000 km,,150 cv,Sim,Sim,Sim,Utilitário,Branco,Automática,,5,5,Classe 1,,,18 Meses,,Nacional,Sim,,Usados,19 990        EUR,8090078228,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-leaf-acenta-ID8Pw8UI.html,Sim,,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Peugeot,2008,1.6 BlueHDi GT Line,Diesel,Julho,2017,75 000 km,1 560 cm3,120 cv,Sim,,Sim,SUV / TT,Branco,Manual,6,5,5,Classe 1,Tracção dianteira,,18 Meses,1,Nacional,Sim,Sim,Usados,19 990        EUR,8090535777,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-6-bluehdi-gt-line-ID8Px3Vx.html,Sim,,,Sim,"4,30 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Audi,A3 Sportback,1.6 TDI S tronic,Diesel,Novembro,2016,111 000 km,1 598 cm3,110 cv,Sim,,Sim,Utilitário,Cinzento,Automática,,5,5,Classe 1,,,18 Meses,,Nacional,Sim,,Usados,19 990        EUR,8089566247,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-1-6-tdi-s-tronic-ID8PsZIX.html,Sim,Metalizado,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Skoda,Karoq,1.0 TSI Ambition,Gasolina,Abril,2019,34 900 km,999 cm3,116 cv,Sim,,Sim,SUV / TT,Cinzento,Manual,,5,5,,,,18 Meses,,Nacional,,,Usados,22 900        EUR,8089429514,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/skoda-karoq-1-0-tsi-ambition-ID8Psq9A.html,Sim,,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,VW,Polo,1.0 Trendline,Gasolina,Abril,2018,55 000 km,999 cm3,75 cv,Sim,,Sim,Citadino,Preto,Manual,,5,5,,,,18 Meses,,Nacional,,,Usados,15 900        EUR,8089419632,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-polo-1-0-trendline-ID8PsnAc.html,Sim,,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Ford,Focus,1.0 EcoBoost Business Aut.,Gasolina,Agosto,2019,51 000 km,998 cm3,125 cv,Sim,,Sim,Utilitário,Branco,Automática,8,5,5,,Tracção dianteira,149 g/km,18 Meses,,Nacional,,,Usados,19 900        EUR,8090140108,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/ford-focus-1-0-ecoboost-business-aut-ID8Pwp0M.html,Sim,,,Sim,"7,10 l/100km","4,70 l/100km",,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Peugeot,2008,1.2 PureTech Style,Gasolina,Maio,2018,69 000 km,1 199 cm3,82 cv,Sim,,Sim,SUV / TT,Branco,Manual,5,5,5,,Tracção dianteira,114 g/km,18 Meses,,Nacional,,,Usados,17 500        EUR,8090138411,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-style-ID8Pwozp.html,Sim,,,Sim,6 l/100km,"4,30 l/100km",,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Land Rover,Range Rover Evoque,2.0 D150 R-Dynamic,Diesel,Março,2018,89 000 km,1 999 cm3,150 cv,Sim,,,SUV / TT,Azul,Manual,6,5,5,Classe 1,Tracção dianteira,167 g/km,18 Meses,,,Sim,Sim,Usados,28 990        EUR,8089895060,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-d150-r-dynamic-ID8Pungo.html,,Metalizado,,Sim,"6,30 l/100km","4,90 l/100km",,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Particular,Volvo,V40,2.0 D2 Kinetic Eco,Diesel,Junho,2016,93 000 km,1 969 cm3,120 cv,,,,Utilitário,Preto,Manual,6,5,,,,,,,Nacional,,Sim,Usados,17 350        EUR,8089334732,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-v40-2-0-d2-kinetic-eco-ID8Ps1uQ.html,,,,Sim,"3,70 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Peugeot,208,1.6 BlueHDi Allure,Diesel,Março,2019,138 000 km,1 560 cm3,100 cv,Sim,,Sim,Utilitário,Cinzento,Manual,5,5,5,Classe 1,,,18 Meses,1,,,,Usados,15 750        EUR,8090604105,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-6-bluehdi-allure-ID8PxlIB.html,Sim,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Particular,BMW,520,d Pack M Auto,Diesel,Abril,2015,255 000 km,1 995 cm3,190 cv,,,,Carrinha,Azul,Automática,8,5,5,Classe 1,Tracção traseira,135 g/km,,1,Nacional,Sim,Sim,Usados,21 250        EUR,8090493465,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8PvSV5.html,,Metalizado,,Sim,,,,,,,Série 5,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,VW,Golf,1.4 TSI GTE DSG,Híbrido (Gasolina),Fevereiro,2021,20 640 km,1 395 cm3,245 cv,,,Sim,Utilitário,Branco,Automática,6,5,5,Classe 1,Tracção dianteira,27 g/km,18 Meses,,,Sim,Sim,Usados,33 900        EUR,8090317622,8 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-golf-1-4-tsi-gte-dsg-ID8Pv9bU.html,Sim,,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Audi,A6 Avant,40 TDI S tronic,Diesel,Junho,2019,103 000 km,1 968 cm3,204 cv,Sim,,,Carrinha,Preto,Automática,,5,5,,,,18 Meses,,Nacional,,,Usados,37 490        EUR,8090256502,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a6-avant-40-tdi-s-tronic-ID8PwTi6.html,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Volvo,V90,2.0 D4 Inscription Geartronic,Diesel,Maio,2018,97 608 km,1 969 cm3,190 cv,Sim,,Sim,Carrinha,Preto,Automática,,5,,,,,36 Meses,,Nacional,,,Usados,33 999        EUR,8088184998,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-v90-2-0-d4-inscription-geartronic-ID8PncoK.html,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,DS,DS7 Crossback,1.6 THP Bastille+ EAT8,Gasolina,Fevereiro,2021,42 000 km,1 598 cm3,180 cv,Sim,,Sim,SUV / TT,Cinzento,Automática,,5,5,,Tracção dianteira,,18 Meses,,Importado,Sim,Sim,Usados,37 800        EUR,8087192286,12 Setembro 2023,https://www.standvirtual.com/carros/anuncio/ds-ds7-crossback-1-6-thp-bastille-eat8-ID8Pj29g.html,Sim,,01/02/2025,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Particular,Mercedes-Benz,C 300,de AMG Line,Híbrido (Diesel),Outubro,2019,75 000 km,1 950 cm3,306 cv,Sim,,,Carrinha,Cinzento,Automática,9,5,,Classe 1,Tracção traseira,33 g/km,,1,Importado,Sim,Sim,Usados,40 500        EUR,8090405715,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-300-de-amg-line-ID8Pvv6L.html,,,,Sim,,,,,250 km,,Classe C,,,,31/07/2025,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,A 160,Style,Gasolina,Janeiro,2023,7 044 km,1 332 cm3,109 cv,Sim,,,Utilitário,Azul,Manual,,5,5,,,,24 Meses,,Nacional,,,Usados,32 500        EUR,8090586743,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-160-style-ID8Pxhcz.html,,,,,,,,,,,Classe A,,,,,"5,90 l/100km",,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Abril,2021,67 600 km,1 950 cm3,116 cv,Sim,,Sim,Utilitário,Preto,Automática,,5,5,Classe 1,,,24 Meses,,Nacional,Sim,Sim,Usados,37 400        EUR,8088327423,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PnNrW.html,Sim,,,Sim,"5,30 l/100km",,,,,,Classe A,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,SEAT,Ateca,2.0 TDI Style,Diesel,Setembro,2022,10 344 km,1 968 cm3,115 cv,Sim,,Sim,SUV / TT,Preto,Manual,6,5,5,,Tracção dianteira,,48 Meses,,Nacional,Sim,Sim,Usados,33 750        EUR,8088991941,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-ateca-2-0-tdi-style-ID8PqAjX.html,Sim,Metalizado,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Hyundai,Kauai,EV 39kWh Premium,Eléctrico,Dezembro,2021,31 400 km,,136 cv,Sim,Sim,,SUV / TT,Prateado,Automática,,5,5,Classe 1,,,36 Meses,,Nacional,,,Usados,31 400        EUR,8090010039,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/hyundai-kauai-ev-39kwh-premium-ID8PuRaT.html,Sim,Metalizado,,Sim,,,,,,,,,,,01/01/0001,,,,,StandVirtual,Yes,2023-09-14
Profissional,Hyundai,Tucson,1.6 CRDi Vanguard DCT,Diesel,Agosto,2022,12 500 km,1 598 cm3,136 cv,Sim,,,SUV / TT,Branco,Automática,,5,5,Classe 1,,,36 Meses,,Nacional,,,Usados,40 250        EUR,8090010038,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-crdi-vanguard-dct-ID8PuRaS.html,Sim,Metalizado,,Sim,,,,,,,,,,,01/01/0001,,,,,StandVirtual,Yes,2023-09-14
Profissional,Hyundai,Tucson,1.6 CRDi Premium,Diesel,Maio,2022,11 500 km,1 598 cm3,116 cv,Sim,,,SUV / TT,Vermelho,Manual,,5,5,Classe 1,,,36 Meses,,Nacional,,,Usados,36 450        EUR,8089967778,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-crdi-premium-ID8PuGbg.html,Sim,Metalizado,,Sim,,,,,,,,,,,01/01/0001,,,,,StandVirtual,Yes,2023-09-14
Profissional,Cupra,Born,58 kWh,Eléctrico,Outubro,2022,4 750 km,,204 cv,Sim,Sim,Sim,Utilitário,Preto,Automática,,5,5,Classe 1,,,18 Meses,,,,,Usados,36 750        EUR,8090139932,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/cupra-born-58-kwh-ID8PwoXV.html,,,,,,,,,,,,,58 kWh,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Tesla,Model 3,Long-Range Dual Motor AWD,Eléctrico,Maio,2021,34 300 km,,351 cv,Sim,Sim,Sim,Sedan,Preto,Automática,,4,,,Tracção traseira,,18 Meses,,,,,Usados,40 500        EUR,8090243277,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/tesla-model-3-long-range-dual-motor-awd-ID8PwPQN.html,,Pérola,,,,,,,,,,,82 kWh,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,A 250,e AMG Line,Híbrido (Gasolina),Novembro,2020,33 000 km,1 332 cm3,218 cv,,,,Utilitário,Preto,Automática,,5,5,,,23 g/km,18 Meses,,Importado,,Sim,Usados,34 500        EUR,8090521617,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-amg-line-ID8Px0g9.html,,,,Sim,,,,,,,Classe A,,,,,,,,,StandVirtual,Yes,2023-09-14
Particular,BMW,X4,xDrive35d Aut. M Sport,Diesel,Novembro,2017,168 000 km,2 993 cm3,313 cv,Sim,,,SUV / TT,Azul,Automática,,5,,,,,,,,,,Usados,33 500        EUR,8090306948,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x4-xdrive35d-aut-m-sport-ID8Pv6pK.html,,Metalizado,,,"6,70 l/100km",,,Sim,,,Série X,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,VW,Golf,1.4 GTE Plug-in,Híbrido (Gasolina),Dezembro,2020,21 029 km,1 395 cm3,204 cv,Sim,,,Citadino,Cinzento,Automática,,5,,,,,18 Meses,,Nacional,,,Usados,33 990        EUR,8090604246,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-golf-1-4-gte-plug-in-ID8PxlKS.html,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Peugeot,3008,1.5 BlueHDi Active Pack,Diesel,Maio,2021,50 000 km,1 499 cm3,130 cv,,,Sim,Monovolume,Cinzento,Manual,6,5,5,Classe 1,Tracção dianteira,130 g/km,36 Meses,1,Nacional,Sim,Sim,Usados,31 990        EUR,8089580691,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-active-pack-ID8Pt3tW.html,Sim,,,Sim,"4,40 l/100km","3,60 l/100km",,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Toyota,Proace Verso,1.6 D-4D L2 1.2T Exclusive 9L,Diesel,Abril,2018,113 000 km,1 560 cm3,115 cv,,Sim,Sim,Monovolume,Castanho,Manual,6,4,9,Classe 1,Tracção traseira,137 g/km,18 Meses,1,Nacional,,Sim,Usados,38 950        EUR,8090166560,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/toyota-proace-verso-1-6-d-4d-l2-1-2t-exclusive-9l-ID8PwwTq.html,Sim,Metalizado,,Sim,"5,60 l/100km",5 l/100km,,,,,,,,,28/06/2024,,,,,StandVirtual,Yes,2023-09-14
Profissional,Nissan,Qashqai,1.3 DIG-T N-Connecta,Gasolina,Fevereiro,2022,44 388 km,1 332 cm3,140 cv,Sim,,Sim,SUV / TT,Azul,Manual,,5,,,,,36 Meses,,Nacional,,,Usados,31 499        EUR,8090150076,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-3-dig-t-n-connecta-ID8PwrBy.html,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,A 160,AMG Line,Gasolina,Janeiro,2021,59 224 km,1 332 cm3,109 cv,Sim,,Sim,Utilitário,Cinzento,Manual,,5,,,,,36 Meses,,Nacional,,,Usados,30 499        EUR,8090125591,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-160-amg-line-ID8PwleD.html,,,,,,,,,,,Classe A,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,BMW,320,d Pack M,Diesel,Julho,2016,128 590 km,1 995 cm3,190 cv,Sim,,Sim,Sedan,Branco,Manual,6,4,5,Classe 1,Integral,,18 Meses,,Importado,Sim,Sim,Usados,30 990        EUR,8085167074,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-320-d-pack-m-ID8Paxiy.html,Sim,Metalizado,,Sim,,,,Sim,,,Série 3,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Porsche,Cayenne,,Diesel,Maio,2011,152 000 km,2 967 cm3,245 cv,,,Sim,SUV / TT,Preto,Automática,,5,5,,,,18 Meses,,Nacional,,,Usados,41 900        EUR,8088706706,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/porsche-cayenne-ID8Ppo7o.html,Sim,,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,A 200,Style Aut.,Gasolina,Junho,2022,18 000 km,1 332 cm3,163 cv,Sim,Sim,Sim,Utilitário,Branco,Automática,7,5,5,,Tracção dianteira,135 g/km,36 Meses,,Nacional,Sim,,Usados,33 390        EUR,8090034996,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-200-style-aut-ID8PuXFq.html,Sim,Metalizado,,Sim,"6,80 l/100km","4,40 l/100km",,,,,Classe A,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Ford,Kuga,1.5 EcoBoost ST-Line,Gasolina,Agosto,2022,24 500 km,1 499 cm3,150 cv,Sim,Sim,Sim,SUV / TT,Cinzento,Manual,6,5,5,,Tracção dianteira,149 g/km,36 Meses,,Nacional,Sim,,Usados,33 990        EUR,8090035253,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/ford-kuga-1-5-ecoboost-st-line-ID8PuXJz.html,Sim,Metalizado,,Sim,"6,50 l/100km","4,90 l/100km",,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Jeep,Compass,1.3 T Limited,Gasolina,Maio,2023,170 km,1 332 cm3,130 cv,,Sim,Sim,SUV / TT,Preto,Manual,6,5,5,Classe 1,Tracção dianteira,158 g/km,48 Meses,,Nacional,,Sim,Usados,33 900        EUR,8089747696,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/jeep-compass-1-3-t-limited-ID8PtKWy.html,Sim,Metalizado,,Sim,"7,80 l/100km","5,10 l/100km",,,,,,,,,01/05/2027,,,,,StandVirtual,Yes,2023-09-14
Profissional,Peugeot,3008,1.5 BlueHDi Active Pack,Diesel,Maio,2022,30 000 km,1 499 cm3,130 cv,,,Sim,SUV / TT,Preto,Manual,6,5,5,Classe 1,Tracção dianteira,130 g/km,36 Meses,1,Nacional,Sim,Sim,Usados,34 450        EUR,8089580833,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-active-pack-ID8Pt3vd.html,Sim,,,Sim,"4,40 l/100km","3,60 l/100km",,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Volvo,XC 60,2.0 D4 Momentum,Diesel,Julho,2019,49 000 km,1 969 cm3,190 cv,Sim,Sim,Sim,SUV / TT,Castanho,Manual,6,5,5,Classe 1,,,18 Meses,1,Nacional,Sim,Sim,Usados,35 900        EUR,8090536156,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-xc-60-2-0-d4-momentum-ID8Px42E.html,Sim,Metalizado,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Peugeot,e-208,GT Pack,Eléctrico,Junho,2021,14 900 km,,136 cv,,,Sim,Citadino,Cinzento,Automática,,5,5,,Tracção dianteira,,18 Meses,,Importado,,,Usados,34 950        EUR,8087408885,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-e-208-gt-pack-ID8PjVuN.html,Sim,Metalizado,,,,,,,,,,,,Própria,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Land Rover,Range Rover Evoque,2.0 TD4 SE Dynamic,Diesel,Agosto,2018,38 037 km,1 999 cm3,150 cv,,,Sim,SUV / TT,Preto,Manual,6,5,5,,,,18 Meses,,Nacional,,,Usados,37 900        EUR,8090256124,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-td4-se-dynamic-ID8PwTc0.html,Sim,,21/08/2024,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,C 220,d Aut.,Diesel,Junho,2018,109 500 km,2 143 cm3,170 cv,,,Sim,Coupé,Branco,Automática,9,2,4,Classe 1,Tracção traseira,117 g/km,36 Meses,,,,,Usados,39 950        EUR,8090463522,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-aut-ID8PvL98.html,,Metalizado,,,"5,20 l/100km","4,30 l/100km",240 €,,950 km,,Classe C,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Peugeot,5008,1.5 BlueHDi Allure Pack EAT8,Diesel,Janeiro,2021,88 000 km,1 499 cm3,130 cv,,,,SUV / TT,Cinzento,Automática,8,5,7,Classe 1,Tracção dianteira,147 g/km,18 Meses,,,,Sim,Usados,30 990        EUR,8090584007,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-pack-eat8-ID8Pxgur.html,,Metalizado,,Sim,"4,50 l/100km","3,80 l/100km",,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Particular,Cupra,Ateca,2.0 TSI 4Drive DSG Limited Edition,Gasolina,Julho,2021,49 000 km,1 984 cm3,300 cv,,,Sim,SUV / TT,Cinzento,Automática,7,5,5,Classe 1,Integral,,,,Nacional,Sim,Sim,Usados,42 000        EUR,8090482226,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/cupra-ateca-2-0-tsi-4drive-dsg-limited-edition-ID8PvQ0O.html,,,,Sim,"8,90 l/100km",,,Sim,,,,,,,01/03/2025,,,,,StandVirtual,Yes,2023-09-14
Particular,BMW,530,e iPerformance,Híbrido (Gasolina),Abril,2019,159 000 km,1 998 cm3,252 cv,,,,Sedan,Branco,Automática,8,4,5,Classe 1,Tracção traseira,,,,Nacional,Sim,Sim,Usados,32 950        EUR,8088855119,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-530-e-iperformance-ID8Pq0J9.html,,,,Sim,,,,,,,Série 5,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Lexus,NX 300h,Executive+,Híbrido (Gasolina),Abril,2019,50 286 km,2 494 cm3,197 cv,Sim,,Sim,SUV / TT,Branco,Automática,,5,5,,,,36 Meses,,,Sim,,Usados,44 500        EUR,8089516749,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/lexus-nx-300h-executive-ID8PsMQB.html,Sim,Metalizado,,Sim,"5,10 l/100km",,,,,,NX,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,BMW,116,d Corporate Edition Auto,Diesel,Agosto,2021,40 600 km,1 496 cm3,116 cv,Sim,,Sim,Utilitário,Cinzento,Automática,7,5,5,Classe 1,Tracção dianteira,121 g/km,18 Meses,,Nacional,Sim,,Usados,30 700        EUR,8090109200,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-116-d-corporate-edition-auto-ID8PwgYg.html,Sim,Metalizado,,Sim,,,,,,,Série 1,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Lexus,ES 300h,Executive+,Híbrido (Gasolina),Março,2019,86 824 km,2 487 cm3,218 cv,Sim,,Sim,Sedan,Cinzento,Automática,,4,5,,,,36 Meses,,Nacional,Sim,,Usados,43 500        EUR,8089527912,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/lexus-es-300h-executive-ID8PsPKE.html,Sim,Metalizado,,Sim,5 l/100km,,,,,,ES,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,BMW,520,d Line Luxury Auto,Diesel,Setembro,2017,99 000 km,1 995 cm3,190 cv,Sim,,Sim,Carrinha,Azul,Automática,,5,5,,,119 g/km,18 Meses,1,Nacional,Sim,Sim,Usados,32 900        EUR,8089710908,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-line-luxury-auto-ID8PtBmc.html,Sim,Metalizado,,,,,,,,,Série 5,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,BMW,M235i,Coupe Sport-Aut.,Gasolina,Setembro,2014,168 123 km,2 979 cm3,326 cv,,,Sim,Coupé,Branco,Automática,8,2,4,Classe 1,Tracção traseira,176 g/km,36 Meses,,,,,Usados,37 500        EUR,8090431304,11 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-m235i-coupe-sport-aut-ID8PvCLu.html,Sim,,,,"10,30 l/100km","5,90 l/100km",,,,,Série 2,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,VW,Sharan,2.0 TDI Blue Highline DSG,Diesel,Julho,2018,84 000 km,1 968 cm3,150 cv,Sim,,,Monovolume,Azul,Automática,,5,7,,,,36 Meses,,Nacional,,,Usados,33 990        EUR,8090473195,8 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-sharan-2-0-tdi-blue-highline-dsg-ID8PvNF9.html,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,BMW,X2,25 e xDrive Advantage,Híbrido (Gasolina),Janeiro,2021,84 000 km,1 499 cm3,220 cv,Sim,Sim,Sim,SUV / TT,Azul,Automática,8,5,5,Classe 1,,,18 Meses,1,,Sim,Sim,Usados,35 750        EUR,8090229455,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x2-25-e-xdrive-advantage-ID8PwMfR.html,Sim,Metalizado,,Sim,,,,,,,Série X,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,BMW,X1,16 d sDrive xLine Auto,Diesel,Maio,2022,34 600 km,1 496 cm3,116 cv,,,,SUV / TT,Cinzento,Automática,7,5,5,Classe 1,Tracção dianteira,139 g/km,36 Meses,,,,,Usados,39 990        EUR,8090382462,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-xline-auto-ID8Pvq3I.html,,,,,,,,,,,Série X,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Audi,S3 Limousine,2.0 TFSi quattro,Gasolina,Abril,2014,122 000 km,1 984 cm3,300 cv,,,Sim,Sedan,Preto,Manual,6,4,5,Classe 1,Integral,,18 Meses,2,,Sim,Sim,Usados,34 950        EUR,8088171935,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-s3-limousine-2-0-tfsi-quattro-ID8Pn903.html,Sim,Metalizado,30/04/2024,Sim,,,248 €,,,,,,,,,7 l/100km,,,,StandVirtual,Yes,2023-09-14
