Anunciante,Marca,Modelo,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Aceita retoma,Possibilidade de financiamento,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Filtro de partículas,Inspecção válida até,Garantia de Stand (incl. no preço),Registo(s),Livro de Revisões completo,Não fumador,2º Chave,Condição,Preco,ID Anuncio,Data Anuncio,Versão,Valor Fixo,Tipo de cor,Tracção,Emissões CO2,Origem,Consumo Urbano,Consumo Extra Urbano,IUC,Sub-modelo,IVA Discriminado,IVA dedutível,Autonomia,Capacidade da bateria,Bateria,Autonomia Máxima,Consumo Combinado,Garantia de Fábrica até,ou até,Consumo,Clássico,Site,Portugal
Profissional,Mercedes-Benz,V 220,Diesel,Junho,2017,260 000 km,2 143 cm3,163 cv,Sim,Sim,Carrinha,Preto,Automática,,5,,,Sim,,36 Meses,,,,,Usados,45 850        EUR,8089936687,6 Julho 2023,d Longo Avantgarde Aut.,,Metalizado,,,,"6,80 l/100km",,,Classe V,,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,A6 Avant,Diesel,Setembro,2019,65 000 km,1 968 cm3,204 cv,,,Carrinha,Preto,Automática,,5,5,,,,36 Meses,,,,,Usados,49 950        EUR,8088069276,6 Julho 2023,40 TDI Sport S tronic,,,,,Nacional,,,,,Sim,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Macan,Diesel,Janeiro,2015,110 100 km,2 967 cm3,258 cv,Sim,Sim,SUV / TT,Azul,Automática,,5,5,,,,18 Meses,,,,Sim,Usados,51 799        EUR,8087399333,6 Julho 2023,S,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Mercedes-Benz,CLA 250,Híbrido (Gasolina),Fevereiro,2021,20 000 km,1 332 cm3,218 cv,,,Carrinha,Branco,Automática,,5,5,Classe 1,,,,,Sim,Sim,Sim,Usados,46 000        EUR,8089785774,6 Julho 2023,,,,,,,,,,Classe CLA,,,,,,,,22/02/2025,,,,StandVirtual,Yes
Particular,Tesla,Model Y,Eléctrico,Novembro,2022,7 843 km,,351 cv,,,SUV / TT,Vermelho,Automática,10,5,,,,,,1,Sim,Sim,,Usados,54 400        EUR,8089839965,6 Julho 2023,Long Range Tração Integral,Sim,Metalizado,Integral,,,,,,,,,533 km,,Própria,,,,,"16,80 kWh/100km",,StandVirtual,Yes
Profissional,Porsche,Panamera,Diesel,Abril,2012,120 000 km,2 967 cm3,250 cv,Sim,Sim,Sedan,Branco,Automática,8,5,4,,,,18 Meses,1,Sim,Sim,Sim,Usados,49 950        EUR,8013955242,6 Julho 2023,,,Metalizado,Tracção traseira,172 g/km,Nacional,"8,10 l/100km","5,60 l/100km",,,,,,,,,"6,50 l/100km",,,,,StandVirtual,Yes
Profissional,BMW,X3,Híbrido (Gasolina),Maio,2020,74 468 km,1 998 cm3,292 cv,,Sim,SUV / TT,Cinzento,Automática,,5,,,,,36 Meses,,,,,Usados,50 999        EUR,8089989292,6 Julho 2023,30 e xDrive,Sim,,,,Nacional,,,,Série X,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLB 180,Diesel,Maio,2022,19 793 km,1 950 cm3,116 cv,,,SUV / TT,Prateado,Automática,,5,7,,,,24 Meses,,,,,Usados,51 000        EUR,8089159537,6 Julho 2023,d Progressive,Sim,,,,Nacional,,,,Classe GLB,,,,,,,"5,50 l/100km",,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover,Diesel,Julho,2014,149 000 km,2 993 cm3,258 cv,Sim,Sim,SUV / TT,Cinzento,Automática,,5,5,Classe 2,,,18 Meses,1,Sim,Sim,Sim,Usados,59 990        EUR,8087716324,6 Julho 2023,3.0 TDV6 Vogue,Sim,,Integral,,Nacional,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,CLS 300,Diesel,Outubro,2018,94 147 km,1 950 cm3,245 cv,Sim,Sim,Sedan,Preto,Automática,,4,5,,Sim,,18 Meses,,,,Sim,Usados,52 900        EUR,8089852251,6 Julho 2023,d AMG Line,,,,,Nacional,,,,Classe CLS,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,Diesel,Maio,2022,23 500 km,1 992 cm3,200 cv,,,Carrinha,Preto,Automática,,5,5,,,,24 Meses,,,,,Usados,55 500        EUR,8089159539,6 Julho 2023,d Avantgarde,Sim,,,,Nacional,,,,Classe C,,,,,,,"4,70 l/100km",,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,Diesel,Maio,2022,28 553 km,1 992 cm3,200 cv,,,Carrinha,Preto,Automática,,5,5,,,,24 Meses,,,,,Usados,55 500        EUR,8089159527,6 Julho 2023,d Avantgarde,Sim,,,,Nacional,,,,Classe C,,,,,,,"4,70 l/100km",,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLA 180,Diesel,Junho,2022,14 400 km,1 950 cm3,116 cv,,,SUV / TT,Cinzento,Automática,,5,5,,,,24 Meses,,,,,Usados,54 000        EUR,8089159532,6 Julho 2023,d AMG Line,Sim,,,,Nacional,,,,Classe GLA,,,,,,,"5,40 l/100km",,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLA 180,Diesel,Maio,2023,74 km,1 950 cm3,116 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,5,,Sim,,36 Meses,1,Sim,Sim,,Usados,57 900        EUR,8089784527,6 Julho 2023,d,,,,,Nacional,,,,Classe GLA,,,,,,,,,,,,StandVirtual,Yes
Profissional,Tesla,Model 3,Eléctrico,Agosto,2021,8 085 km,,351 cv,Sim,Sim,Sedan,Cinzento,Automática,,4,5,,,,36 Meses,,,,,Usados,47 600        EUR,8086901328,6 Julho 2023,Long-Range Dual Motor AWD,,,,,Importado,,,,,,,,,Própria,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,Diesel,Maio,2022,21 350 km,1 992 cm3,200 cv,,,Carrinha,Preto,Automática,,5,5,,,,24 Meses,,,,,Usados,55 500        EUR,8089388754,6 Julho 2023,d Avantgarde,Sim,,,,Nacional,,,,Classe C,,,,,,,"4,70 l/100km",,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLB 180,Diesel,Março,2023,4 100 km,1 950 cm3,116 cv,Sim,Sim,SUV / TT,Preto,Automática,8,5,7,,,,36 Meses,1,Sim,Sim,,Usados,59 900        EUR,8089050694,6 Julho 2023,d AMG Line,,,,116 g/km,Nacional,,,,Classe GLB,Sim,,,,,,,22/08/2025,,,,StandVirtual,Yes
Profissional,BMW,520,Híbrido (Gasolina),Junho,2021,36 200 km,1 998 cm3,204 cv,Sim,Sim,Sedan,Preto,Automática,,4,5,,,01/06/2025,24 Meses,,Sim,,Sim,Usados,46 950        EUR,8087924876,6 Julho 2023,e,,,,,Nacional,,,,Série 5,,Sim,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,EQA,Eléctrico,Junho,2021,17 286 km,,190 cv,,,SUV / TT,Branco,Automática,,5,5,,,,24 Meses,,,,,Usados,51 000        EUR,8089344870,6 Julho 2023,250 Progressive,Sim,,,,Nacional,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 300,Diesel,Janeiro,2022,28 877 km,1 992 cm3,265 cv,,,Sedan,Preto,Automática,,4,5,,,,24 Meses,,,,,Usados,56 000        EUR,8089344890,6 Julho 2023,,Sim,,,,Nacional,,,,Classe C,,,,,,,"5,10 l/100km",,,,,StandVirtual,Yes
Profissional,Mitsubishi,Eclipse Cross,Híbrido (Gasolina),Dezembro,2022,521 km,2 360 cm3,188 cv,,,SUV / TT,Cinzento,Automática,,5,5,,,,53 Meses,,,,,Usados,47 000        EUR,8089430410,6 Julho 2023,,Sim,,,,Nacional,,,,,,,,,,,2 l/100km,27/12/2027,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,Diesel,Maio,2021,27 500 km,1 992 cm3,200 cv,,,Sedan,Azul,Automática,,4,5,,,,24 Meses,,,,,Usados,56 000        EUR,8089400988,6 Julho 2023,D AMG Line,Sim,,,,Nacional,,,,Classe C,,,,,,,5 l/100km,,,,,StandVirtual,Yes
Profissional,Volvo,XC 90,Diesel,Dezembro,2016,66 000 km,1 969 cm3,190 cv,Sim,Sim,SUV / TT,Cinzento,Automática,,5,7,Classe 1,,,18 Meses,1,Sim,Sim,Sim,Usados,47 850        EUR,8089971633,6 Julho 2023,2.0 D4 R-Design,,,,,Nacional,"5,80 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,X5,Diesel,Setembro,2018,96 000 km,1 995 cm3,231 cv,Sim,Sim,SUV / TT,Preto,Automática,8,5,7,Classe 1,,,18 Meses,1,Sim,Sim,Sim,Usados,47 900        EUR,8089964397,6 Julho 2023,25 d sDrive Pack M,,Metalizado,,,Nacional,"5,90 l/100km",,,Série X,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,M2,Gasolina,Março,2018,51 735 km,2 979 cm3,370 cv,Sim,Sim,Coupé,Preto,Automática,,3,,,,,36 Meses,,,,,Usados,56 000        EUR,8087929605,6 Julho 2023,,,Metalizado,,,,"10,50 l/100km",,,Série 2,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,Diesel,Fevereiro,2022,30 000 km,1 992 cm3,200 cv,,,Carrinha,Cinzento,Automática,,5,5,,,,24 Meses,,,,,Usados,51 000        EUR,8089159392,6 Julho 2023,d Avantgarde,Sim,,,,Nacional,,,,Classe C,,,,,,,"4,70 l/100km",,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,Diesel,Março,2022,28 500 km,1 992 cm3,200 cv,,,Carrinha,Cinzento,Automática,,5,5,,,,24 Meses,,,,,Usados,51 000        EUR,8089159404,6 Julho 2023,d Avantgarde,Sim,,,,Nacional,,,,Classe C,,,,,,,"4,70 l/100km",,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,Diesel,Abril,2022,13 300 km,1 993 cm3,200 cv,Sim,Sim,Carrinha,Cinzento,Automática,,5,5,,Sim,,24 Meses,1,Sim,,Sim,Usados,53 990        EUR,8088992592,6 Julho 2023,d Avantgarde,,Metalizado,Tracção traseira,,Nacional,"5,90 l/100km",,,Classe C,Sim,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 43 AMG,Gasolina,Março,2018,76 000 km,2 996 cm3,390 cv,Sim,Sim,Coupé,Cinzento,Automática,9,3,4,,,,36 Meses,,,Sim,Sim,Usados,59 900        EUR,8088158958,6 Julho 2023,4-Matic,,Mate,,,,"12,70 l/100km",,,Classe C,,,,,,,,,,,,StandVirtual,Yes
Profissional,Tesla,Model 3,Eléctrico,Novembro,2021,7 027 km,,351 cv,Sim,Sim,Sedan,Preto,Automática,,4,5,,,,36 Meses,,,,,Usados,46 300        EUR,8087005202,6 Julho 2023,Long-Range Dual Motor AWD,,,,,Importado,,,,,,Sim,,,Própria,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 220,Diesel,Março,2018,76 595 km,1 950 cm3,194 cv,Sim,Sim,Coupé,Branco,Automática,,3,4,,,,18 Meses,,,Sim,Sim,Usados,45 900        EUR,8087112575,6 Julho 2023,d AMG Line,,Metalizado,,,,"5,10 l/100km",,,Classe E,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 300,Diesel,Janeiro,2022,15 900 km,1 992 cm3,265 cv,,,Carrinha,Preto,Automática,,5,5,,,,24 Meses,,,,,Usados,57 000        EUR,8089159342,6 Julho 2023,,Sim,,,,Nacional,,,,Classe C,,,,,,,"5,20 l/100km",,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLB 180,Diesel,Maio,2022,22 000 km,1 950 cm3,116 cv,,,SUV / TT,Prateado,Automática,,5,7,,,,24 Meses,,,,,Usados,51 000        EUR,8089159490,6 Julho 2023,d Progressive,Sim,,,,Nacional,,,,Classe GLB,,,,,,,"5,50 l/100km",,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 300,Diesel,Março,2022,30 818 km,1 992 cm3,265 cv,,,Carrinha,Cinzento,Automática,,5,5,,,,24 Meses,,,,,Usados,58 000        EUR,8089344884,6 Julho 2023,,Sim,,,,Nacional,,,,Classe C,,,,,,,"5,20 l/100km",,,,,StandVirtual,Yes
Profissional,Volvo,XC 90,Diesel,Julho,2018,93 812 km,1 969 cm3,190 cv,,Sim,SUV / TT,Cinzento,Automática,,5,,,,,18 Meses,,,,,Usados,52 999        EUR,8088709738,6 Julho 2023,2.0 D4 Inscription,Sim,,,,Nacional,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Toyota,RAV4,Híbrido (Gasolina),Junho,2019,37 470 km,2 487 cm3,218 cv,,,SUV / TT,Branco,Automática,10,5,5,Classe 2,,16/06/2024,,,Sim,Sim,Sim,Usados,45 250        EUR,8089785638,6 Julho 2023,2.5 HDF Exclusive,Sim,Pérola,Tracção dianteira,129 g/km,Nacional,"4,70 l/100km","4,70 l/100km",45 250 €,,,,,,,600 km,,16/06/2026,,,Sim,StandVirtual,Yes
Profissional,Kia,EV6,Eléctrico,Novembro,2021,9 830 km,,170 cv,Sim,Sim,Sedan,Cinzento,Automática,,5,5,Classe 1,,,72 Meses,,Sim,Sim,Sim,Usados,46 990        EUR,8088329551,6 Julho 2023,58kWh Air,,Metalizado,Tracção traseira,,Nacional,,,,,,Sim,400 km,58 kWh,Própria,,,17/11/2028,150 000 km,"16,60 kWh/100km",,StandVirtual,Yes
Profissional,Tesla,Model S,Eléctrico,Abril,2015,109 000 km,,700 cv,Sim,Sim,Sedan,Cinzento,Automática,,5,5,,,15/04/2024,18 Meses,,,,Sim,Usados,54 900        EUR,8089236369,6 Julho 2023,P85D,,,Integral,,Importado,,,,,Sim,Sim,,,Própria,,,,,,,StandVirtual,Yes
Profissional,Audi,A5 Cabrio,Diesel,Fevereiro,2019,3 000 km,1 968 cm3,190 cv,Sim,Sim,Cabrio,Branco,Automática,,2,4,Classe 1,,,18 Meses,1,Sim,Sim,Sim,Usados,54 990        EUR,8089135569,6 Julho 2023,2.0 TDi S-line S tronic,Sim,Metalizado,Tracção dianteira,,Nacional,"5,30 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,318,Diesel,Dezembro,2022,7 500 km,1 995 cm3,150 cv,,,Carrinha,Preto,Automática,,5,5,,,,36 Meses,,,,,Usados,48 900        EUR,8089491397,6 Julho 2023,d Touring Auto,Sim,,,,Nacional,,,,Série 3,,,,,,,"5,10 l/100km",06/07/2026,,,,StandVirtual,Yes
Profissional,Porsche,Panamera,Gasolina,Julho,2010,151 712 km,4 806 cm3,400 cv,Sim,Sim,Sedan,Cinzento,Automática,,5,4,Classe 1,,,18 Meses,1,Sim,Sim,Sim,Usados,49 900        EUR,8089154241,6 Julho 2023,4 S PDK,,,,,Importado,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Lexus,UX 300e,Eléctrico,Novembro,2021,2 400 km,,204 cv,,Sim,SUV / TT,Cinzento,Automática,,5,,,,,36 Meses,,,,,Usados,46 999        EUR,8089848969,6 Julho 2023,Premium,Sim,,,,Nacional,,,,UX,,,,,,,,,,,,StandVirtual,Yes
Particular,BMW,X3,Híbrido (Gasolina),Maio,2020,48 000 km,1 998 cm3,292 cv,,,SUV / TT,Cinzento,Automática,8,5,5,Classe 1,,,,1,Sim,Sim,Sim,Usados,55 450        EUR,8089933104,6 Julho 2023,30 e xDrive Pack M,,Metalizado,Integral,,Nacional,,,,Série X,,,,,,,,25/05/2025,100 000 km,,,StandVirtual,Yes
Profissional,Audi,A5,Diesel,Janeiro,2022,19 000 km,1 968 cm3,204 cv,,Sim,Coupé,Cinzento,Automática,,2,,,,,36 Meses,,,,,Usados,54 499        EUR,8089848956,6 Julho 2023,40 TDI S tronic,Sim,,,,Nacional,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,Diesel,Março,2022,25 400 km,1 992 cm3,200 cv,,,Carrinha,Cinzento,Automática,,5,5,,,,24 Meses,,,,,Usados,51 000        EUR,8089159410,6 Julho 2023,d Avantgarde,Sim,,,,Nacional,,,,Classe C,,,,,,,"4,70 l/100km",,,,,StandVirtual,Yes
Profissional,BMW,X5,Híbrido (Gasolina),Janeiro,2018,95 000 km,1 997 cm3,313 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,5,,,,18 Meses,1,Sim,Sim,Sim,Usados,51 500        EUR,8089624843,6 Julho 2023,40e xDrive Pack M,Sim,,,,Nacional,,,"215,14 €",Série X,,Sim,,,,,,,,,,StandVirtual,Yes
Particular,Porsche,Cayenne,Híbrido (Gasolina),Julho,2015,160 000 km,2 995 cm3,416 cv,,,SUV / TT,Preto,Automática,8,5,5,Classe 2,,,,,,,,Usados,52 500        EUR,8089912338,6 Julho 2023,S E-Hybrid Platinum Edition,,Metalizado,Integral,79 g/km,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 300,Híbrido (Diesel),Setembro,2020,63 802 km,1 950 cm3,306 cv,Sim,Sim,Sedan,Cinzento,Automática,,4,5,Classe 1,,,18 Meses,,,,,Usados,49 900        EUR,8088435084,6 Julho 2023,De Avantgarde,Sim,Metalizado,Tracção traseira,,Nacional,,,,Classe E,,Sim,,,,,,,,,,StandVirtual,Yes
Profissional,Chevrolet,Camaro,Gasolina,Janeiro,2019,76 850 km,1 998 cm3,275 cv,Sim,Sim,Coupé,Cinzento,Automática,,2,,,,,18 Meses,,Sim,Sim,Sim,Usados,49 990        EUR,8089687762,6 Julho 2023,Coupe 2.0 Aut.,,Pérola,,,,"10,20 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 300,Diesel,Dezembro,2021,17 128 km,1 993 cm3,265 cv,,,Sedan,Preto,Automática,,4,5,,,,24 Meses,,,,,Usados,57 600        EUR,8089989171,6 Julho 2023,d AMG Line,Sim,,,,Nacional,,,,,,,,,,,"5,10 l/100km",,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 200,Gasolina,Setembro,2022,2 064 km,1 496 cm3,204 cv,,,Sedan,Cinzento,Automática,,4,5,,,,24 Meses,,,,,Usados,48 000        EUR,8089989172,6 Julho 2023,AMG Line,Sim,,,,Nacional,,,,Classe C,,,,,,,"6,40 l/100km",,,,,StandVirtual,Yes
Profissional,VW,Golf,Gasolina,Junho,2021,20 000 km,1 984 cm3,300 cv,Sim,Sim,Utilitário,Branco,Automática,8,5,5,Classe 1,,01/06/2025,36 Meses,,Sim,Sim,Sim,Usados,57 990        EUR,8088711949,6 Julho 2023,2.0 TSI GTI Clubsport DSG,Sim,Metalizado,,,Importado,,,,,,,,,,,,10/06/2026,,,,StandVirtual,Yes
Profissional,Peugeot,3008,Híbrido (Gasolina),Fevereiro,2023,7 000 km,1 598 cm3,225 cv,,,SUV / TT,Branco,Automática,,5,5,,,,36 Meses,,,,,Usados,48 900        EUR,8089875017,6 Julho 2023,1.6 Hybrid GT e-EAT8,Sim,,,,Nacional,,,,,,,,,,,"1,40 l/100km",06/07/2026,,,,StandVirtual,Yes
Profissional,BMW,320,Diesel,Novembro,2019,45 093 km,1 995 cm3,190 cv,Sim,Sim,Carrinha,Azul,Automática,,5,5,Classe 1,Sim,,18 Meses,,Sim,Sim,Sim,Usados,47 500        EUR,8089143977,6 Julho 2023,d Touring Line Luxury Auto,Sim,Metalizado,Tracção dianteira,,Nacional,,,,Série 3,,,,,,,,,,,,StandVirtual,Yes
Profissional,Volvo,XC 40,Híbrido (Gasolina),Julho,2020,38 504 km,1 477 cm3,262 cv,Sim,Sim,SUV / TT,Preto,Automática,7,5,5,,,,24 Meses,,Sim,Sim,Sim,Usados,45 950        EUR,8089115219,6 Julho 2023,1.5 T5 PHEV Momentum,Sim,,,,Importado,,,,,,Sim,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,Vito Tourer,Diesel,Maio,2018,76 000 km,2 143 cm3,190 cv,Sim,,Monovolume,Preto,Automática,,5,8,,,01/05/2024,18 Meses,,,,,Usados,49 900        EUR,8089507995,6 Julho 2023,,Sim,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,M235i Gran Coupé,Gasolina,Setembro,2021,30 500 km,1 998 cm3,306 cv,,,Sedan,Branco,Automática,,4,,,,,36 Meses,,,,,Usados,50 900        EUR,8089875134,6 Julho 2023,xDrive,Sim,,,153 g/km,Nacional,,,,Série 2,,,,,,,,06/07/2026,,,,StandVirtual,Yes
Profissional,Tesla,Model S,Eléctrico,Setembro,2017,95 000 km,,525 cv,Sim,Sim,Sedan,Preto,Automática,,5,5,Classe 1,,01/09/2023,18 Meses,,Sim,Sim,Sim,Usados,49 950        EUR,8087398346,6 Julho 2023,90D,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,X4,Diesel,Julho,2019,124 000 km,1 995 cm3,190 cv,Sim,Sim,SUV / TT,Cinzento,Automática,,5,5,Classe 1,Sim,,18 Meses,1,Sim,Sim,Sim,Usados,53 750        EUR,8089833073,6 Julho 2023,20 d xDrive xLine Pack M Auto,Sim,,,,Nacional,,,"235,26 €",Série X,Sim,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Cayenne,Diesel,Agosto,2015,145 221 km,2 967 cm3,263 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,5,,,,18 Meses,,,,Sim,Usados,56 850        EUR,8089602273,6 Julho 2023,Platinum Edition,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 300,Híbrido (Diesel),Agosto,2020,38 646 km,1 950 cm3,306 cv,Sim,Sim,Carrinha,Cinzento,Automática,9,5,5,Classe 1,,,18 Meses,,Sim,,Sim,Usados,52 850        EUR,8089161382,6 Julho 2023,De AMG Line,,,,,Nacional,,,,Classe E,,,,,,,,,,,,StandVirtual,Yes
Profissional,Volvo,XC 90,Híbrido (Gasolina),Fevereiro,2019,69 000 km,1 969 cm3,408 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,7,,,,18 Meses,1,Sim,Sim,Sim,Usados,59 500        EUR,8089944304,6 Julho 2023,2.0 T8 PHEV Inscription AWD,Sim,,,,Nacional,,,"215,14 €",,,Sim,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLA 180,Diesel,Outubro,2022,8 490 km,1 950 cm3,116 cv,Sim,Sim,SUV / TT,Preto,Automática,,,,,,,18 Meses,,,,,Usados,56 500        EUR,8089373407,6 Julho 2023,d AMG Line,,,,,Nacional,,,,Classe GLA,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Macan,Diesel,Outubro,2015,120 000 km,2 967 cm3,258 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,5,,Sim,,18 Meses,,Sim,Sim,Sim,Usados,49 950        EUR,8085481869,6 Julho 2023,S,,Metalizado,,,Importado,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLB 180,Diesel,Setembro,2022,6 234 km,1 950 cm3,116 cv,Sim,Sim,SUV / TT,Preto,Automática,8,5,7,,,,24 Meses,1,Sim,,Sim,Usados,55 990        EUR,8089805916,6 Julho 2023,d AMG Line,Sim,Metalizado,Tracção dianteira,152 g/km,Nacional,,,,Classe GLB,Sim,,,,,,,14/09/2025,,,,StandVirtual,Yes
Profissional,Audi,Q5,Diesel,Outubro,2020,51 250 km,1 968 cm3,204 cv,Sim,Sim,SUV / TT,Cinzento,Automática,7,5,5,Classe 1,,,18 Meses,,,,Sim,Usados,47 490        EUR,8089440402,6 Julho 2023,40 TDI quattro Sport S tronic,Sim,Metalizado,Integral,,,"5,50 l/100km",,,,Sim,,,,,,,,,,,StandVirtual,Yes
Profissional,Kia,EV6,Eléctrico,Novembro,2021,33 000 km,,229 cv,,Sim,SUV / TT,Bege,Automática,,5,5,Classe 1,,,36 Meses,,Sim,,Sim,Usados,46 500        EUR,8089153029,6 Julho 2023,77.4kWh Earth,Sim,Metalizado,,,,,,,,Sim,Sim,504 km,77 kWh,Própria,600 km,,01/11/2028,,"16,50 kWh/100km",,StandVirtual,Yes
Particular,Ford,Ranger,Diesel,Janeiro,2020,69 000 km,1 995 cm3,213 cv,,,SUV / TT,Preto,Automática,10,4,5,,,,,,,Sim,Sim,Usados,53 900        EUR,8089989125,6 Julho 2023,2.0 TDCi CD Raptor 4WD,,Metalizado,Integral,233 g/km,,,,57 €,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover Evoque,Diesel,Fevereiro,2020,30 492 km,1 999 cm3,150 cv,Sim,Sim,SUV / TT,Branco,Automática,,5,5,,,,18 Meses,,Sim,,Sim,Usados,56 850        EUR,8089957684,6 Julho 2023,2.0 D150 AWD R-Dynamic S Auto,,,,,Nacional,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLB 180,Diesel,Junho,2022,8 000 km,1 950 cm3,116 cv,,,SUV / TT,Cinzento,Automática,,5,,,,,24 Meses,,,,,Usados,51 500        EUR,8089874452,6 Julho 2023,d AMG Line,Sim,,,,Nacional,,,,,,,,,,,"5,50 l/100km",,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,Diesel,Agosto,2022,28 000 km,1 993 cm3,200 cv,,,Sedan,Preto,Automática,,5,5,,,,24 Meses,,,,,Usados,52 990        EUR,8089874448,6 Julho 2023,d Avantgarde,Sim,,,,Nacional,,,,,,,,,,,"4,50 l/100km",,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,Diesel,Abril,2022,20 000 km,1 993 cm3,200 cv,,,Carrinha,Azul,Automática,,4,5,,,,24 Meses,,,,,Usados,54 490        EUR,8089874444,6 Julho 2023,D Avantgarde,Sim,,,,Nacional,,,,,,,,,,,"4,70 l/100km",,,,,StandVirtual,Yes
Profissional,MINI,John Cooper Works,Gasolina,Fevereiro,2023,8 000 km,1 998 cm3,231 cv,,,Cabrio,Prateado,Automática,,3,4,,,,36 Meses,,,,,Usados,51 500        EUR,8089491322,6 Julho 2023,Plus Auto Desportiva,Sim,,,,Nacional,,,,,,,,,,,"7,10 l/100km",06/07/2026,,,,StandVirtual,Yes
Profissional,Peugeot,3008,Híbrido (Gasolina),Fevereiro,2023,7 000 km,1 598 cm3,225 cv,,,SUV / TT,Branco,Automática,,5,5,,,,36 Meses,,,,,Usados,48 900        EUR,8089874372,6 Julho 2023,1.6 Hybrid GT e-EAT8,Sim,,,,Nacional,,,,,,,,,,,"1,40 l/100km",06/07/2026,,,,StandVirtual,Yes
Profissional,Jeep,Wrangler Unlimited,Diesel,Agosto,2015,39 742 km,2 776 cm3,200 cv,,,Utilitário,Verde,Manual,6,4,5,Classe 2,,,36 Meses,,,,,Usados,58 900        EUR,8089565774,6 Julho 2023,2.8 CRD MTX Sahara,,Metalizado,,,Nacional,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Mercedes-Benz,GLE 350,Diesel,Março,2016,104 000 km,2 987 cm3,258 cv,,,SUV / TT,Preto,Automática,9,5,,Classe 2,Sim,,,,Sim,Sim,,Usados,54 000        EUR,8089903400,6 Julho 2023,d Coupé 4Matic,,,Integral,235 g/km,,"8,80 l/100km","7,20 l/100km",,Classe GLE,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,330,Híbrido (Gasolina),Outubro,2021,51 000 km,1 998 cm3,293 cv,Sim,Sim,Sedan,Azul,Automática,,4,5,Classe 1,,,18 Meses,,Sim,Sim,Sim,Usados,49 990        EUR,8089276872,6 Julho 2023,e Pack M Auto,Sim,Metalizado,,,Nacional,,,,Série 3,,,,,,,,,,,,StandVirtual,Yes
